page|80
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|6,074,993,904.22|7,837,269,800.26
其中：营业收入|七、61|6,074,993,904.22|7,837,269,800.26
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|4,262,539,844.76|6,103,013,599.71
其中：营业成本|七、61|3,628,837,794.10|5,465,098,657.69
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|163,813,160.77|191,278,435.41
销售费用|七、63|3,203,063.76|3,865,351.80
管理费用|七、64|439,518,763.20|416,991,421.87
研发费用|七、65|55,553,594.08|24,720,761.62
page|81
财务费用|七、66|-28,386,531.15|1,058,971.32
其中：利息费用||32,506,293.62|68,791,722.89
利息收入||62,075,148.46|50,826,796.96
加：其他收益|七、67|31,806,375.32|124,563,192.88
投资收益（损失以“－”号填列）|七、68|593,876,353.10|453,864,072.67
其中：对联营企业和合营企业的投资收益||432,501,501.44|402,221,154.86
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|20,564,923.48|15,977,055.18
信用减值损失（损失以“-”号填列）|七、71|-17,365,454.11|21,815,554.21
资产减值损失（损失以“-”号填列）|七、72|-100,269,560.21|-109,787.62
资产处置收益（损失以“－”号填列）|七、73|230,421,052.23|148.10
三、营业利润（亏损以“－”号填列）||2,571,487,749.27|2,350,366,435.97
加：营业外收入|七、74|23,259,343.04|33,010,966.56
减：营业外支出|七、75|1,949,982.43|5,178,620.23
四、利润总额（亏损总额以“－”号填列）||2,592,797,109.88|2,378,198,782.30
减：所得税费用|七、76|440,105,375.96|406,209,797.26
五、净利润（净亏损以“－”号填列）||2,152,691,733.92|1,971,988,985.04
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,090,964,410.33|1,978,345,390.00
2.终止经营净利润（净亏损以“－”号填列）||61,727,323.59|-6,356,404.96
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,088,776,669.63|1,842,603,321.42
2.少数股东损益（净亏损以“-”号填列）||63,915,064.29|129,385,663.62
六、其他综合收益的税后净额||81,774,552.69|202,867.59
（一）归属母公司所有者的其他综合收益的税后净额||81,774,552.69|202,867.59
1．不能重分类进损益的其他综合收益||81,774,552.69|202,867.59
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||81,774,552.69|202,867.59
（3）其他权益工具投资公允价值|||
page|82
变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||2,234,466,286.61|1,972,191,852.63
（一）归属于母公司所有者的综合收益总额||2,170,551,222.32|1,842,806,189.01
（二）归属于少数股东的综合收益总额||63,915,064.29|129,385,663.62
八、每股收益：|||
（一）基本每股收益(元/股)||0.3525|0.3109
（二）稀释每股收益(元/股)||0.3525|0.3109
