page|73
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|349,536,461.22|118,584,175.06
其中：营业收入|七、61|349,536,461.22|118,584,175.06
二、营业总成本||372,924,201.14|120,839,543.17
其中：营业成本|七、61|324,316,627.28|116,292,711.51
税金及附加|七、62|3,244,530.17|635,700.17
销售费用|七、63|15,283,005.88|1,282,119.10
管理费用|七、64|26,312,418.07|6,698,528.63
研发费用|七、65|772,881.37|0.00
财务费用|七、66|2,994,738.37|-4,069,516.24
其中：利息费用||3,915,536.84|0.00
利息收入|七、66|2,160,997.42|4,098,735.86
加：其他收益|七、67|1,170.93|292,903.21
投资收益（损失以“－”号填列）|七、68|179,936.31|0.00
信用减值损失（损失以“-”号填列）  七、71||-11,076,921.56|-1,160,144.64
资产减值损失（损失以“-”号填列）  七、72||-2,016,400.77|0.00
资产处置收益（损失以“－”号填列）|七、73|-200.00|14,294,735.72
三、营业利润（亏损以“－”号填列）||-36,300,155.01|11,172,126.18
加：营业外收入|七、74|182,990.97|85,802.29
减：营业外支出|七、75|5,174.40|67,300.00
四、利润总额（亏损总额以“－”号填列）||-36,122,338.44|11,190,628.47
减：所得税费用|七、76|-188,923.05|6,736,074.47
五、净利润（净亏损以“－”号填列）||-35,933,415.39|4,454,554.00
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-35,933,415.39|4,454,554.00
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-35,933,415.39|4,454,554.00
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
（二）归属于少数股东的其他综合收益的税后净额|||
page|74
七、综合收益总额||-35,933,415.39|4,454,554.00
（一）归属于母公司所有者的综合收益总额||-35,933,415.39|4,454,554.00
八、每股收益：|||
（一）基本每股收益(元/股)|十八、2|-0.243|0.030
（二）稀释每股收益(元/股)|十八、2|-0.243|0.030
