page|125
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金||
处置以公允价值计量且其变动计入当期损益的金融资产净增加额||2,483,734,987.03
page|126
向其他金融机构拆入资金净增加额||
收取利息、手续费及佣金的现金|941,389,648.35|1,111,607,378.87
拆入资金净增加额|12,000,000.00|550,000,000.00
融出资金净减少额||255,114,990.13
回购业务资金净增加额|2,402,954,475.29|
代理买卖证券收到的现金净额|1,820,268,434.11|
代理承销证券款净增加额|271,856,300.00|
收到其他与经营活动有关的现金|55,105,836.20|193,832,354.86
经营活动现金流入小计|5,503,574,693.95|4,594,289,710.89
为交易目的而持有的金融资产净增加额|2,567,836,469.84|
拆出资金净增加额||
回购业务资金净减少额||2,525,547,048.72
融出资金净增加额|79,555,654.43|
代理买卖证券支付的现金净额||1,005,167,086.10
返售业务资金净增加额||
支付利息、手续费及佣金的现金|290,623,744.98|202,696,449.72
支付给职工及为职工支付的现金|346,207,932.62|419,483,428.33
支付的各项税费|74,347,274.06|114,702,308.28
支付其他与经营活动有关的现金|243,892,726.05|263,200,587.55
经营活动现金流出小计|3,602,463,801.98|4,530,796,908.70
经营活动产生的现金流量净额|1,901,110,891.97|63,492,802.19
二、投资活动产生的现金流量：||
收回投资所收到的现金|6,165,970,000.00|4,635,159,053.88
取得投资收益收到的现金|40,004,495.87|27,310,410.50
处置固定资产、无形资产和其他长期资产收回的现金净额|119,034.88|580,403.01
处置子公司及其他营业单位收到的现金净额||
page|127
收到其他与投资活动有关的现金||
投资活动现金流入小计|6,206,093,530.75|4,663,049,867.39
投资支付的现金|6,905,586,040.00|4,792,376,703.65
购建固定资产、无形资产和其他长期资产所支付的现金|40,756,519.43|31,767,819.62
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||10,114,987.51
投资活动现金流出小计|6,946,342,559.43|4,834,259,510.78
投资活动产生的现金流量净额|-740,249,028.68|-171,209,643.39
三、筹资活动产生的现金流量：||
吸收投资收到的现金|938,258,800.00|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
取得短期融资款收到的现金|1,646,600,000.00|2,847,660,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|2,584,858,800.00|2,847,660,000.00
偿还债务支付的现金|993,750,000.00|3,410,870,000.00
分配股利、利润或偿付利息支付的现金|129,072,072.72|85,493,164.74
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|1,122,822,072.72|3,496,363,164.74
筹资活动产生的现金流量净额|1,462,036,727.28|-648,703,164.74
四、汇率变动对现金的影响|316,809.72|-129,473.59
五、现金及现金等价物净增加额|2,623,215,400.29|-756,549,479.53
加：期初现金及现金等价物余额|4,454,869,108.37|5,211,418,587.90
六、期末现金及现金等价物余额|7,078,084,508.66|4,454,869,108.37
