page|64
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||11,498,462,155.87|8,971,721,576.19
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净|||
page|65
额|||
收到的税费返还|||
收到其他与经营活动有关的现金|78|134,894,218.94|97,862,269.09
经营活动现金流入小计||11,633,356,374.81|9,069,583,845.28
购买商品、接受劳务支付的现金||9,804,519,565.85|7,070,772,016.83
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||321,809,471.98|291,670,225.89
支付的各项税费||441,036,565.19|407,872,192.26
支付其他与经营活动有关的现金|78|195,363,127.82|684,746,475.34
经营活动现金流出小计||10,762,728,730.84|8,455,060,910.32
经营活动产生的现金流量净额||870,627,643.97|614,522,934.96
二、投资活动产生的现金流量：|||
收回投资收到的现金||8,386,311.24|18,739,863.85
取得投资收益收到的现金||5,473,700.00|2,135,250.48
处置固定资产、无形资产和其他长期资产收回的现金净额||9,538,782.79|50,616.11
处置子公司及其他营业单位收到的现金净额|||83,346.08
收到其他与投资活动有关的现金|78|1,173,307,839.00|1,538,655,186.98
投资活动现金流入小计||1,196,706,633.03|1,559,664,263.50
购建固定资产、无形资产和其他长期资产支付的现金||42,479,133.39|53,619,424.45
投资支付的现金||10,635,000.00|63,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|78|501,600,000.00|1,171,200,000.00
投资活动现金流出小计||554,714,133.39|1,287,819,424.45
投资活动产生的现金流量净额||641,992,499.64|271,844,839.05
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||67,782,000.00|
其中：子公司吸收少数股东投资收到的现金|||
page|66
取得借款收到的现金|||20,000,000.00
收到其他与筹资活动有关的现金|78|1,770,839.04|
筹资活动现金流入小计||69,552,839.04|20,000,000.00
偿还债务支付的现金|||20,000,000.00
分配股利、利润或偿付利息支付的现金||241,225,153.09|271,546,989.14
其中：子公司支付给少数股东的股利、利润||160,427,132.22|200,006,856.81
支付其他与筹资活动有关的现金|78|330,149,910.47|
筹资活动现金流出小计||571,375,063.56|291,546,989.14
筹资活动产生的现金流量净额||-501,822,224.52|-271,546,989.14
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||1,010,797,919.09|614,820,784.87
加：期初现金及现金等价物余额||2,859,113,315.01|2,244,292,530.14
六、期末现金及现金等价物余额||3,869,911,234.10|2,859,113,315.01
