page|76
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,253,802,134.03|1,854,722,578.93
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||27,231,022.39|27,934,209.51
收到其他与经营活动有关的现金||72,177,660.18|35,637,201.58
经营活动现金流入小计||2,353,210,816.60|1,918,293,990.02
购买商品、接受劳务支付的现金||1,690,774,612.58|1,493,022,719.07
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||137,071,343.65|109,490,886.02
支付的各项税费||60,005,812.91|54,045,176.36
支付其他与经营活动有关的现金||100,454,754.51|84,593,902.05
经营活动现金流出小计||1,988,306,523.65|1,741,152,683.50
经营活动产生的现金流量净额||364,904,292.95|177,141,306.52
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
page|77
取得投资收益收到的现金||18,772,206.80|7,662,516.15
处置固定资产、无形资产和其他长期资产收回的现金净额||602,431.08|1,312,921.75
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||927,126,294.47|1,075,170,577.24
投资活动现金流入小计||946,500,932.35|1,084,146,015.14
购建固定资产、无形资产和其他长期资产支付的现金||548,590,343.96|173,526,714.04
投资支付的现金||2,500,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||37,140,000.00|900,221,967.25
投资活动现金流出小计||588,230,343.96|1,073,748,681.29
投资活动产生的现金流量净额||358,270,588.39|10,397,333.85
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||830,000,000.00|341,125,630.90
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||830,000,000.00|341,125,630.90
偿还债务支付的现金||675,147,290.17|454,761,730.00
分配股利、利润或偿付利息支付的现金||132,660,734.34|97,405,077.25
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||85,808,486.71|10,800,474.93
筹资活动现金流出小计||893,616,511.22|562,967,282.18
筹资活动产生的现金流量净额||-63,616,511.22|-221,841,651.28
四、汇率变动对现金及现金等价物的影响||1,074,233.49|-5,481,350.13
五、现金及现金等价物净增加额||660,632,603.61|-39,784,361.04
加：期初现金及现金等价物余额||197,153,732.60|236,938,093.64
六、期末现金及现金等价物余额||857,786,336.21|197,153,732.60
