page|75
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七（一）|415,113,348.75|391,926,263.96
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||
应收账款|七（五）|2,210,467.00|233,611,966.47
应收款项融资|||
预付款项|七（七）|1,061,503.49|9,098,360.89
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七（八）|25,550,869.26|42,542,025.82
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七（九）|337,515,978.03|337,715,403.50
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七（十三）|5,698,906.56|6,089,823.95
流动资产合计||787,151,073.09|1,020,983,844.59
非流动资产：|||
发放贷款和垫款||600,000.00|2,228,500.00
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七（十七）||86,773,693.85
其他权益工具投资|七（十八）|10,500,000.00|10,500,000.00
其他非流动金融资产|||
投资性房地产|七（二十）|14,502,248.17|15,108,330.85
固定资产|七（二十一）|170,280,183.52|177,515,642.74
在建工程|七（二十二）|566,359.75|329,203.56
生产性生物资产|七（二十三）|455,069.99|476,288.99
油气资产|||
使用权资产|||
无形资产|七（二十六）|67,431,710.08|70,516,437.20
开发支出|||
商誉|七（二十八）|10,890,883.28|10,890,883.28
长期待摊费用|七（二十九）|13,921,287.62|15,048,494.59
page|76
递延所得税资产|七（三十）|99,276.98|7,001,779.21
其他非流动资产|||
非流动资产合计||289,247,019.39|396,389,254.27
资产总计||1,076,398,092.48|1,417,373,098.86
流动负债：|||
短期借款|七（三十）|556,841,459.05|556,841,459.05
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七（三十五）|60,000,000.00|60,000,000.00
应付账款|七（三十六）|125,960,675.39|121,027,410.45
预收款项|||37,028,774.08
合同负债||29,800,585.77|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七（三十九）|11,009,365.09|10,790,766.95
应交税费|七（四十）|168,269,917.67|168,417,526.40
其他应付款|七（四十一）|632,470,187.22|393,209,053.59
其中：应付利息||413,492,717.57|204,998,333.26
应付股利||561,753.59|561,753.59
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七（四十三）|870,800,000.00|870,800,000.00
其他流动负债||3,101,402.76|
流动负债合计||2,458,253,592.95|2,218,114,990.52
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|七（四十六）|497,697,613.47|495,332,439.39
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|七（五十）|310,281,900.00|310,281,900.00
递延收益|七(五十一)|8,074,566.80|8,074,566.80
递延所得税负债||9,304,697.28|10,248,563.23
其他非流动负债|||
非流动负债合计||825,358,777.55|823,937,469.42
负债合计||3,283,612,370.50|3,042,052,459.94
所有者权益（或股东权益）：|||
实收资本（或股本）|七（五十三）|617,585,803.00|617,585,803.00
其他权益工具|||
其中：优先股|||
page|77
永续债|||
资本公积|七（五十五）|1,500,932,518.93|1,500,932,518.93
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|七（五十九）|89,289,828.17|89,289,828.17
一般风险准备||179,907.30|179,907.30
未分配利润|七（六十）|-4,422,220,717.55|-3,839,745,428.41
归属于母公司所有者权益（或股东权益）合计||-2,214,232,660.15|-1,631,757,371.01
少数股东权益||7,018,382.13|7,078,009.93
所有者权益（或股东权益）合计||-2,207,214,278.02|-1,624,679,361.08
负债和所有者权益（或股东权益）总计||1,076,398,092.48|1,417,373,098.86
