page|66
项目|2019 年度|2018 年度
一、营业总收入|327,630,091.46|264,132,231.75
其中：营业收入|327,630,091.46|264,132,231.75
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|320,504,288.72|265,733,358.16
其中：营业成本|252,601,065.91|204,402,244.28
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
page|67
保单红利支出||
分保费用||
税金及附加|2,166,919.19|1,346,929.31
销售费用|12,585,707.07|9,352,074.24
管理费用|31,781,304.58|28,641,847.40
研发费用|23,325,941.31|25,500,179.77
财务费用|-1,956,649.34|-3,509,916.84
其中：利息费用|106,266.88|
利息收入|2,303,465.55|3,724,649.51
加：其他收益|2,500,276.26|3,338,833.83
投资收益（损失以“－”号填列）|10,191,836.74|11,379,540.20
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|3,938,096.62|
信用减值损失（损失以“-”号填列）|1,864,296.05|
资产减值损失（损失以“-”号填列）|-7,571,621.08|-1,219,899.30
资产处置收益（损失以“-”号填列）|99,188.42|-44,081.62
三、营业利润（亏损以“－”号填列）|18,147,875.75|11,853,266.70
加：营业外收入|84,037.18|4,415.77
减：营业外支出|312,870.87|44,433.96
四、利润总额（亏损总额以“－”号填列）|17,919,042.06|11,813,248.51
减：所得税费用|3,077,644.93|849,715.48
五、净利润（净亏损以“－”号填列）|14,841,397.13|10,963,533.03
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|22,928,972.76|10,432,141.77
page|68
2.终止经营净利润（净亏损以“－”号填列）|-8,087,575.63|531,391.26
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|10,835,146.21|8,018,257.15
2.少数股东损益|4,006,250.92|2,945,275.88
六、其他综合收益的税后净额|-1,305,839.95|
归属母公司所有者的其他综合收益的税后净额|-1,305,839.95|
（一）不能重分类进损益的其他综合收益|-1,305,839.95|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他|-1,305,839.95|
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额||
9.其他||
归属于少数股东的其他综合收益的税后净额||
page|69
七、综合收益总额|13,535,557.18|10,963,533.03
归属于母公司所有者的综合收益总额|9,529,306.26|8,018,257.15
归属于少数股东的综合收益总额|4,006,250.92|2,945,275.88
八、每股收益：||
（一）基本每股收益|0.0323|0.0239
（二）稀释每股收益|0.0323|0.0239
