page|66
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|530,142,547.84|361,375,284.61
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4|25,925,919.14|189,185,315.59
应收账款|七、5|229,259,798.66|201,278,473.65
应收款项融资|七、6|149,533,579.69|
预付款项|七、7|29,707,380.42|50,438,793.82
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|20,379,557.35|17,648,374.47
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|276,749,313.61|262,389,553.63
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|3,693,853.25|167,195,498.33
流动资产合计||1,265,391,949.96|1,249,511,294.10
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|七、18|80,000,000.00|
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|401,579,162.39|408,004,585.61
在建工程|七、22|30,441,161.41|20,193,821.27
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|145,549,111.42|146,271,152.79
page|67
开发支出|||
商誉|七、28|206,726,518.68|206,726,518.68
长期待摊费用|七、29|10,681,203.06|4,890,657.03
递延所得税资产|七、30|3,836,539.10|4,193,285.27
其他非流动资产|七、31|25,481,726.76|9,828,679.86
非流动资产合计||904,295,422.82|800,108,700.51
资产总计||2,169,687,372.78|2,049,619,994.61
流动负债：|||
短期借款|七、32|188,000,000.00|185,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|108,022,542.82|101,593,926.97
预收款项|七、37|15,839,901.67|20,594,303.85
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|18,571,656.46|11,788,251.79
应交税费|七、40|15,551,756.63|19,534,228.57
其他应付款|七、41|160,533,624.35|160,861,993.00
其中：应付利息||412,566.80|423,382.88
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|15,000,000.00|
其他流动负债|||
流动负债合计||521,519,481.93|499,372,704.18
非流动负债：|||
保险合同准备金|||
长期借款|七、45|97,000,000.00|126,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|27,968,470.73|29,554,243.24
递延所得税负债|七、30|2,363,279.49|2,666,147.66
其他非流动负债|||
非流动负债合计||127,331,750.22|158,220,390.90
page|68
负债合计||648,851,232.15|657,593,095.08
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|302,613,120.00|254,064,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|585,762,688.18|638,161,237.61
减：库存股|七、56|16,450,311.94|29,060,640.00
其他综合收益|七、57|411,595.59|93,506.66
专项储备|七、58|592,166.75|646,024.79
盈余公积|七、59|49,241,055.05|25,547,845.97
一般风险准备|||
未分配利润|七、60|432,354,257.44|361,140,108.15
归属于母公司所有者权益（或股东权益）合计||1,354,524,571.07|1,250,592,083.18
少数股东权益||166,311,569.56|141,434,816.35
所有者权益（或股东权益）合计||1,520,836,140.63|1,392,026,899.53
负债和所有者权益（或股东权益）总计||2,169,687,372.78|2,049,619,994.61
