page|119
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|五、1|7,627,365,815.74|7,560,875,983.97
结算备付金|||
拆出资金|||
交易性金融资产|五、2|4,521,934,194.83|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|五、3|2,301,082.75|
应收票据|||1,743,120,172.90
应收账款|五、5|19,146,818,131.90|17,433,006,701.40
应收款项融资|五、6|1,610,329,274.36|
预付款项|五、7|1,883,225,236.90|1,938,072,226.54
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五、8|252,195,935.75|380,954,122.54
其中：应收利息|||23,496,612.22
应收股利|||
买入返售金融资产|||
存货|五、9|5,796,286,108.18|5,820,774,786.85
持有待售资产|||
一年内到期的非流动资产|五、10|222,664,622.77|200,565,492.07
其他流动资产|五、11|1,542,306,225.17|6,219,079,171.99
流动资产合计||42,605,426,628.35|41,296,448,658.26
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||8,320,945.85
其他债权投资|||
持有至到期投资|||
长期应收款|五、12|1,370,173,612.11|1,001,472,099.01
长期股权投资|五、13|61,198,056.80|17,590,938.20
其他权益工具投资|五、14|17,320,945.85|
其他非流动金融资产|||
投资性房地产|五、15|85,575,825.00|89,373,322.61
固定资产|五、16|8,254,566,758.54|5,932,932,882.47
在建工程|五、17|2,603,603,445.38|1,997,386,182.41
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|五、18|1,116,313,159.54|841,237,342.97
page|120
开发支出|五、19|212,022,165.22|203,504,353.08
商誉|五、20|1,444,697.69|1,444,697.69
长期待摊费用|五、21|22,941,633.58|21,448,077.62
递延所得税资产|五、22|1,044,566,080.48|782,125,874.84
其他非流动资产|五、23|29,722,010.16|146,574,400.47
非流动资产合计||14,819,448,390.35|11,043,411,117.22
资产总计||57,424,875,018.70|52,339,859,775.48
流动负债：|||
短期借款|五、24|1,413,553,338.20|1,407,611,352.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|五、25|1,591,692,872.33|1,730,579,140.44
应付账款|五、26|15,417,198,123.06|13,282,626,077.02
预收款项|五、27|4,296,386,988.11|4,334,260,907.70
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五、28|203,907,436.12|156,403,431.41
应交税费|五、29|889,192,651.77|836,576,602.02
其他应付款|五、30|504,110,497.96|789,713,246.85
其中：应付利息|||1,554,768.76
应付股利|五、30|15,026,235.07|537,026,235.07
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|五、31|3,627,654.05|7,031,443.52
其他流动负债|||
流动负债合计||24,319,669,561.60|22,544,802,200.96
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|五、33|128,124,398.00|160,452,518.05
长期应付职工薪酬|五、34|20,530,854.68|20,530,854.68
预计负债|五、35|9,248,781.99|13,064,592.12
递延收益|五、36|242,519,226.57|207,357,089.60
递延所得税负债|五、22|52,246,780.08|12,231,983.49
其他非流动负债|||
非流动负债合计||452,670,041.32|413,637,037.94
负债合计||24,772,339,602.92|22,958,439,238.90
page|121
所有者权益（或股东权益）：|||
实收资本（或股本）|五、37|4,622,115,125.00|4,583,664,125.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|五、38|9,948,809,000.66|9,553,912,935.70
减：库存股|五、39|334,919,236.00|
其他综合收益|五、40|-15,163,008.99|-22,617,759.68
专项储备|||
盈余公积|五、41|1,055,254,571.93|955,303,327.63
一般风险准备|||
未分配利润|五、42|15,246,964,809.41|12,714,020,343.01
归属于母公司所有者权益（或股东权益）合计||30,523,061,262.01|27,784,282,971.66
少数股东权益||2,129,474,153.77|1,597,137,564.92
所有者权益（或股东权益）合计||32,652,535,415.78|29,381,420,536.58
负债和所有者权益（或股东权益）总计||57,424,875,018.70|52,339,859,775.48
