page|124
项目|附注|2019 年度|2018 年度
一、营业总收入||32,423,594,529.38|28,540,370,796.48
其中：营业收入|五、43|32,423,594,529.38|28,540,370,796.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||27,431,311,215.81|24,192,821,880.43
其中：营业成本|五、43|23,089,446,315.72|20,337,155,747.85
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|五、44|197,861,397.78|260,031,435.28
销售费用|五、45|1,587,979,106.14|1,504,033,767.18
管理费用|五、46|814,559,886.14|637,431,877.65
研发费用|五、47|1,768,370,021.26|1,543,196,791.41
财务费用|五、48|-26,905,511.23|-89,027,738.94
其中：利息费用|五、48|74,762,257.48|44,488,413.86
利息收入|五、48|108,181,597.86|85,421,395.57
加：其他收益|五、49|466,087,709.96|598,649,461.71
|投资收益（损失以“－”号填列）  五、50|47,439,364.79|110,156,423.68
其中：对联营企业和合营企业的投资收益||7,118.60|157,981.70
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|五、51|46,796,613.98|
|信用减值损失（损失以“-”号填列）  五、52|-140,877,129.55|
|资产减值损失（损失以“-”号填列）  五、53|-158,876,358.70|-58,357,906.57
资产处置收益（损失以“－”号填列）|五、54|-306,396.79|129,623.61
三、营业利润（亏损以“－”号填列）||5,252,547,117.26|4,998,126,518.48
加：营业外收入|五、55|49,724,281.67|37,248,849.89
减：营业外支出|五、56|22,222,259.27|17,879,418.67
四、利润总额（亏损总额以“－”号填列）||5,280,049,139.66|5,017,495,949.70
减：所得税费用|五、57|619,755,877.44|567,611,897.95
五、净利润（净亏损以“－”号填列）||4,660,293,262.22|4,449,884,051.75
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||4,660,293,262.22|4,449,884,051.75
page|125
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||4,343,067,280.95|4,162,074,561.84
2.少数股东损益（净亏损以“-”号填列）||317,225,981.27|287,809,489.91
六、其他综合收益的税后净额|五、58|8,537,746.97|-17,094,346.46
（一）归属母公司所有者的其他综合收益的税后净额|五、58|7,454,750.69|-16,692,004.38
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|五、58|7,454,750.69|-16,692,004.38
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|五、58|475,384.181|-16,692,004.38
（9）其他|五、58|6,979,366.51|
（二）归属于少数股东的其他综合收益的税后净额|五、58|1,082,996.28|-402,342.08
七、综合收益总额||4,668,831,009.19|4,432,789,705.29
（一）归属于母公司所有者的综合收益总额||4,350,522,031.64|4,145,382,557.46
（二）归属于少数股东的综合收益总额||318,308,977.55|287,407,147.83
八、每股收益：|||
（一）基本每股收益(元/股)||0.94|0.93
（二）稀释每股收益(元/股)||0.94|0.93
