page|128
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||31,497,830,536.84|28,605,324,125.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||402,606,990.42|608,314,429.30
收到其他与经营活动有关的现金|五、59|925,283,046.50|808,502,299.97
经营活动现金流入小计||32,825,720,573.76|30,022,140,854.42
购买商品、接受劳务支付的现金||19,925,852,914.45|18,633,189,534.94
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||3,181,287,735.89|2,918,236,185.91
支付的各项税费||2,052,027,031.85|2,426,419,172.21
支付其他与经营活动有关的现金|五、59|2,982,250,303.25|2,836,044,407.59
经营活动现金流出小计||28,141,417,985.44|26,813,889,300.65
经营活动产生的现金流量净额||4,684,302,588.32|3,208,251,553.77
二、投资活动产生的现金流量：|||
收回投资收到的现金||5,219,699,612.00|2,838,000,000.00
取得投资收益收到的现金||104,177,357.27|90,181,385.66
处置固定资产、无形资产和其他长期资产收回的现金净额||4,372,412.64|1,053,740.25
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|五、59||108,757,503.89
投资活动现金流入小计||5,328,249,381.91|3,037,992,629.80
购建固定资产、无形资产和其他长期资产支付的现金||2,929,091,988.15|1,713,957,108.62
投资支付的现金||5,078,499,837.51|8,160,917,468.15
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|五、59|4,946,962.85|6,677,660.00
page|129
投资活动现金流出小计||8,012,538,788.51|9,881,552,236.77
投资活动产生的现金流量净额||-2,684,289,406.60|-6,843,559,606.97
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||349,135,080.00|6,020,040,632.51
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,511,835,600.00|2,167,611,352.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||4,860,970,680.00|8,187,651,984.51
偿还债务支付的现金||4,511,395,562.98|2,922,000,000.00
分配股利、利润或偿付利息支付的现金||2,317,981,618.82|2,721,871,383.99
其中：子公司支付给少数股东的股利、利润||140,594,432.89|238,257,101.83
支付其他与筹资活动有关的现金|五、59|1,941,687.15|
筹资活动现金流出小计||6,831,318,868.95|5,643,871,383.99
筹资活动产生的现金流量净额||-1,970,348,188.95|2,543,780,600.52
四、汇率变动对现金及现金等价物的影响||12,906,259.93|36,355,750.59
五、现金及现金等价物净增加额||42,571,252.70|-1,055,171,702.09
加：期初现金及现金等价物余额||7,346,317,772.58|8,401,489,474.67
六、期末现金及现金等价物余额||7,388,889,025.28|7,346,317,772.58
