page|60
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||510,361,462.50|511,552,911.26
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||34,613,948.85|25,450,624.48
收到其他与经营活动有关的现金||23,437,197.62|17,934,210.34
经营活动现金流入小计||568,412,608.97|554,937,746.08
购买商品、接受劳务支付的现金||304,770,779.35|264,742,551.57
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||61,282,101.97|67,234,892.90
支付的各项税费||22,333,249.17|25,524,163.67
支付其他与经营活动有关的现金||35,825,963.43|59,772,992.21
page|61
经营活动现金流出小计||424,212,093.92|417,274,600.35
经营活动产生的现金流量净额||144,200,515.05|137,663,145.73
二、投资活动产生的现金流量：|||
收回投资收到的现金||50,000,000.00|
取得投资收益收到的现金||526,913.70|
处置固定资产、无形资产和其他长期资产收回的现金净额||13,879,000.00|6,606,972.01
处置子公司及其他营业单位收到的现金净额|||-
收到其他与投资活动有关的现金||713,261,282.66|365,784,188.47
投资活动现金流入小计||777,667,196.36|372,391,160.48
购建固定资产、无形资产和其他长期资产支付的现金||119,748,937.96|66,546,408.46
投资支付的现金||295,000,000.00|-
质押贷款净增加额|||-
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||658,000,000.00|370,000,000.00
投资活动现金流出小计||1,072,748,937.96|436,546,408.46
投资活动产生的现金流量净额||-295,081,741.60|-64,155,247.98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||525,180,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金||348,649.19|
筹资活动现金流入小计||525,528,649.19|-
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||52,800,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||26,802,445.28|
筹资活动现金流出小计||26,802,445.28|52,800,000.00
筹资活动产生的现金流量净额||498,726,203.91|-52,800,000.00
四、汇率变动对现金及现金等价物的影响||-9,804,178.73|638,050.53
五、现金及现金等价物净增加额||338,040,798.63|21,345,948.28
加：期初现金及现金等价物余额||40,964,492.56|19,618,544.28
六、期末现金及现金等价物余额||379,005,291.19|40,964,492.56
