page|76
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|1|3,383,237,875.94|3,511,455,504.47
结算备付金|||
拆出资金|||
交易性金融资产|2|3,022,057,744.76|4,111,134,273.06
衍生金融资产|||
应收票据|||
应收账款|5|196,329,174.87|206,180,982.58
应收款项融资|||
预付款项|7|259,416,818.20|252,553,696.21
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|8|324,047,863.07|446,969,085.50
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|9|3,976,411,863.84|3,920,984,246.24
合同资产|||
持有待售资产|11|46,324,072.93|46,324,072.93
一年内到期的非流动资产|||
其他流动资产|13|127,447,427.62|94,682,525.38
流动资产合计||11,335,272,841.23|12,590,284,386.37
非流动资产：|||
发放贷款和垫款|||
page|77
债权投资|14|10,000,000.00|30,000,000.00
其他债权投资|||
长期应收款|||
长期股权投资|17|31,945,535.55|27,793,861.63
其他权益工具投资|18|9,632,152.59|9,632,152.59
其他非流动金融资产|||
投资性房地产|20|175,125,842.32|183,853,555.16
固定资产|21|4,338,596,461.26|4,617,539,751.79
在建工程|22|15,855,759.57|35,996,794.76
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|26|729,917,718.45|768,296,022.28
开发支出|||
商誉|28|57,815,629.13|57,815,629.13
长期待摊费用|29|183,060,006.85|232,704,799.36
递延所得税资产|30|386,288,589.91|400,867,134.92
其他非流动资产|||
非流动资产合计||5,938,237,695.63|6,364,499,701.62
资产总计||17,273,510,536.86|18,954,784,087.99
流动负债：|||
短期借款|32|80,000,000.00|1,000,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|35|376,500,361.85|495,497,151.01
应付账款|36|2,387,527,027.09|2,845,432,729.42
预收款项|||1,367,019,133.42
合同负债|38|1,349,378,083.42|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|39|81,967,745.84|112,035,688.00
应交税费|40|168,615,850.99|162,309,309.54
其他应付款|41|2,108,665,784.48|2,525,806,207.88
其中：应付利息|||
应付股利||13,161,754.40|20,149,644.45
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债||130,360,106.70|
流动负债合计||6,683,014,960.37|8,508,100,219.27
非流动负债：|||
保险合同准备金|||
长期借款|45|69,000,000.00|
page|78
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|48|588,098,455.22|702,356,699.10
长期应付职工薪酬|49|109,818,604.49|109,484,089.07
预计负债|50|50,370,112.50|44,110,020.73
递延收益|51|8,153,994.14|133,092,955.30
递延所得税负债|52|190,836,833.39|187,766,295.42
其他非流动负债|||
非流动负债合计||1,016,277,999.74|1,176,810,059.62
负债合计||7,699,292,960.11|9,684,910,278.89
所有者权益（或股东权益）：|||
实收资本（或股本）|53|293,718,653.00|293,718,653.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|55|1,194,561,206.69|1,194,561,165.10
减：库存股|||
其他综合收益|57|-10,769,898.00|-10,769,898.00
专项储备|||
盈余公积|59|968,830,981.25|968,830,981.25
一般风险准备|||
未分配利润|60|6,821,998,041.18|6,548,758,597.76
归属于母公司所有者权益（或股东权益）合计||9,268,338,984.12|8,995,099,499.11
少数股东权益||305,878,592.63|274,774,309.99
所有者权益（或股东权益）合计||9,574,217,576.75|9,269,873,809.10
负债和所有者权益（或股东权益）总计||17,273,510,536.86|18,954,784,087.99
