page|97
项目|附注|2020 年度|2019 年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,096,241,234.62|1,022,992,395.35
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||371,470.59|3,559,797.09
收到其他与经营活动有关的现金||37,020,509.62|33,095,256.68
经营活动现金流入小计||1,133,633,214.83|1,059,647,449.12
购买商品、接受劳务支付的现金||135,566,196.13|128,087,616.20
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||837,216,855.11|812,684,268.57
支付的各项税费||71,466,367.92|64,489,572.60
支付其他与经营活动有关的现金||59,779,813.07|70,982,356.88
经营活动现金流出小计||1,104,029,232.23|1,076,243,814.25
经营活动产生的现金流量净额||29,603,982.60|-16,596,365.13
二、投资活动产生的现金流量：|||
收回投资收到的现金||18,940,759.00|
取得投资收益收到的现金|||478,956.14
处置固定资产、无形资产和其他长期资产收回的现金净额||7,462.24|170,273.61
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||18,948,221.24|649,229.75
购建固定资产、无形资产和其他长期资产支付的现金||42,542,319.48|24,388,858.50
投资支付的现金|||1,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||42,542,319.48|25,888,858.50
page|98
投资活动产生的现金流量净额||-23,594,098.24|-25,239,628.75
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||433,103,103.41|30,000,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||700,997,385.09|625,075,888.80
收到其他与筹资活动有关的现金||3,833,130.81|2,676,618.33
筹资活动现金流入小计||1,137,933,619.31|657,752,507.13
偿还债务支付的现金||516,419,634.36|516,620,235.02
分配股利、利润或偿付利息支付的现金||28,794,449.32|25,057,103.82
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||24,983,757.41|32,135,747.00
筹资活动现金流出小计||570,197,841.09|573,813,085.84
筹资活动产生的现金流量净额||567,735,778.22|83,939,421.29
四、汇率变动对现金及现金等价物的影响||-1,094,771.23|772,109.59
五、现金及现金等价物净增加额||572,650,891.35|42,875,537.00
加：期初现金及现金等价物余额||281,965,183.55|239,089,646.55
六、期末现金及现金等价物余额||854,616,074.90|281,965,183.55
