page|89
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,226,326,061.15|1,834,522,065.32
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|0.00|904,124.86
收到其他与经营活动有关的现金|18,278,982.82|22,420,372.87
经营活动现金流入小计|1,244,605,043.97|1,857,846,563.05
购买商品、接受劳务支付的现金|728,035,780.83|999,239,836.96
page|90
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|211,575,230.86|250,331,141.02
支付的各项税费|107,550,239.92|115,026,643.24
支付其他与经营活动有关的现金|49,982,948.70|52,443,699.36
经营活动现金流出小计|1,097,144,200.31|1,417,041,320.58
经营活动产生的现金流量净额|147,460,843.66|440,805,242.47
二、投资活动产生的现金流量：||
收回投资收到的现金|896,755,840.12|228,438,500.81
取得投资收益收到的现金|6,650,971.27|939,717.64
处置固定资产、无形资产和其他长期资产收回的现金净额|1,421,050.00|789,854.11
处置子公司及其他营业单位收到的现金净额||0.00
收到其他与投资活动有关的现金|800,000.00|10,000,000.00
投资活动现金流入小计|905,627,861.39|240,168,072.56
购建固定资产、无形资产和其他长期资产支付的现金|129,144,474.98|108,380,346.25
投资支付的现金|1,131,755,840.13|418,438,500.81
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|0.00|0.00
支付其他与投资活动有关的现金|32,500,000.00|0.00
投资活动现金流出小计|1,293,400,315.11|526,818,847.06
投资活动产生的现金流量净额|-387,772,453.72|-286,650,774.50
三、筹资活动产生的现金流量：||
吸收投资收到的现金|1,853,186,737.36|0.00
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|10,827,837.99|18,000,000.00
page|91
收到其他与筹资活动有关的现金|20,941,677.11|42,965,233.75
筹资活动现金流入小计|1,884,956,252.46|60,965,233.75
偿还债务支付的现金|43,227,837.99|58,198,000.00
分配股利、利润或偿付利息支付的现金|1,129,116.82|12,450,196.11
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|54,820,222.21|89,513,558.75
筹资活动现金流出小计|99,177,177.02|160,161,754.86
筹资活动产生的现金流量净额|1,785,779,075.44|-99,196,521.11
四、汇率变动对现金及现金等价物的影响|-2,098,073.89|631,558.72
五、现金及现金等价物净增加额|1,543,369,391.49|55,589,505.58
加：期初现金及现金等价物余额|104,356,223.86|48,766,718.28
六、期末现金及现金等价物余额|1,647,725,615.35|104,356,223.86
