page|75
项目|附注|2020 年度|2019 年度
一、营业总收入||779,198,155.47|1,476,684,651.88
其中：营业收入|七、41|779,198,155.47|1,476,684,651.88
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||783,929,222.00|1,098,971,008.98
其中：营业成本|七、41|349,807,812.16|603,741,519.54
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、42|12,766,181.57|148,648,364.60
销售费用|七、43|13,603,547.73|35,598,767.62
管理费用|七、44|84,671,257.95|63,144,714.65
研发费用|||
财务费用|七、45|323,080,422.59|247,837,642.57
其中：利息费用||344,511,183.76|290,773,041.40
利息收入||38,761,028.77|36,492,921.00
加：其他收益|七、46|43,218,927.42|19,759,244.09
投资收益（损失以“－”号填列）|七、47|2,311,932,515.55|513,215,291.21
其中：对联营企业和合营企业的投资收益||2,189,417,503.33|220,370,043.58
page|76
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、48|208,563,811.42|-58,731,943.61
信用减值损失（损失以“-”号填列）|七、49|6,074.56|-5,020,780.98
资产减值损失（损失以“-”号填列）|七、50|-731,653.53|7,254,315.32
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||2,558,258,608.89|854,189,768.93
加：营业外收入|七、52|70,488.07|378,045.08
减：营业外支出|七、53|190,171,004.89|51,241,560.28
四、利润总额（亏损总额以“－”号填列）||2,368,158,092.07|803,326,253.73
减：所得税费用|七、54|635,505,233.69|271,889,858.88
五、净利润（净亏损以“－”号填列）||1,732,652,858.38|531,436,394.85
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,732,652,858.38|531,436,394.85
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,822,082,342.25|582,820,668.24
2.少数股东损益（净亏损以“-”号填列）||-89,429,483.87|-51,384,273.39
六、其他综合收益的税后净额||-136,691,517.83|35,583,463.45
（一）归属母公司所有者的其他综合收益的税后净额||-136,691,517.83|35,583,463.45
1．不能重分类进损益的其他综合收益||16,343,935.94|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||16,343,935.94|
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-153,035,453.77|35,583,463.45
（1）权益法下可转损益的其他综合收益||21,454,766.00|
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|77
（6）外币财务报表折算差额||-174,490,219.77|35,583,463.45
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,595,961,340.55|567,019,858.30
（一）归属于母公司所有者的综合收益总额||1,685,390,824.42|618,404,131.69
（二）归属于少数股东的综合收益总额||-89,429,483.87|-51,384,273.39
八、每股收益：|||
（一）基本每股收益(元/股)||1.18|0.38
（二）稀释每股收益(元/股)||1.18|0.38
