page|138
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,308,148,291.40|624,129,518.58
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||19,933,088.91
收到其他与经营活动有关的现金|七、78|33,462,039.02|8,488,103.31
经营活动现金流入小计||1,341,610,330.42|652,550,710.80
购买商品、接受劳务支付的现金||809,222,493.08|314,940,120.15
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||177,896,535.76|86,810,405.16
支付的各项税费||85,460,767.07|5,231,511.46
支付其他与经营活动有关的现金|七、78|27,289,516.88|19,168,729.97
经营活动现金流出小计||1,099,869,312.79|426,150,766.74
page|139
经营活动产生的现金流量净额||241,741,017.63|226,399,944.06
二、投资活动产生的现金流量：|||
收回投资收到的现金||8,115,500,000.00|2,298,000,000.00
取得投资收益收到的现金||59,777,768.49|14,043,037.18
处置固定资产、无形资产和其他长期资产收回的现金净额|||1,645.57
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||8,175,277,768.49|2,312,044,682.75
购建固定资产、无形资产和其他长期资产支付的现金||53,008,137.52|24,752,589.26
投资支付的现金||9,532,972,981.56|3,256,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||35,926,666.67|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||9,621,907,785.75|3,280,752,589.26
投资活动产生的现金流量净额||-1,446,630,017.26|-968,707,906.51
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,152,298,568.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|七、78|30,374,392.52|
筹资活动现金流入小计||30,374,392.52|2,152,298,568.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||16,960,000.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|9,881,713.89|13,547,618.59
筹资活动现金流出小计||26,841,713.89|13,547,618.59
筹资活动产生的现金流量净额||3,532,678.63|2,138,750,949.41
page|140
四、汇率变动对现金及现金等价物的影响||-536,098.29|-695,035.75
五、现金及现金等价物净增加额||-1,201,892,419.29|1,395,747,951.21
加：期初现金及现金等价物余额||1,499,260,579.72|103,512,628.51
六、期末现金及现金等价物余额||297,368,160.43|1,499,260,579.72
