page|79
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,360,913,748.88|2,055,428,465.57
收到的税费返还||20,155,333.46|13,956,389.67
收到其他与经营活动有关的现金|七.76(1)|6,820,644.99|9,567,518.08
经营活动现金流入小计||2,387,889,727.33|2,078,952,373.32
购买商品、接受劳务支付的现金||1,746,108,171.77|1,563,229,115.33
支付给职工及为职工支付的现金||275,566,491.06|258,939,553.94
支付的各项税费||95,042,914.38|84,595,945.67
支付其他与经营活动有关的现金|七.76(2)|127,482,857.37|123,742,063.65
经营活动现金流出小计||2,244,200,434.58|2,030,506,678.59
经营活动产生的现金流量净额||143,689,292.75|48,445,694.73
二、投资活动产生的现金流量：|||
收回投资收到的现金||21,600,000.00|138,969,405.04
取得投资收益收到的现金||178,500.00|10,922,952.07
处置固定资产、无形资产和其他长期资产收回的现金净额||216,185.05|97,646,572.00
处置子公司及其他营业单位收到的现金净额|||2,206,906.35
收到其他与投资活动有关的现金|七.76(3)||577,928.64
投资活动现金流入小计||21,994,685.05|250,323,764.10
购建固定资产、无形资产和其他长期资产支付的现金||59,308,910.39|89,016,701.57
投资支付的现金||2,000,000.00|70,000,000.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七.76(4)|333,900.00|475,202.43
投资活动现金流出小计||61,642,810.39|159,491,904.00
投资活动产生的现金流量净额||-39,648,125.34|90,831,860.10
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||1,487,864.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||348,192,483.67|367,531,252.86
收到其他与筹资活动有关的现金|七.76(5)|3,865,523.09|3,794,969.81
page|80
筹资活动现金流入小计||352,058,006.76|372,814,086.67
偿还债务支付的现金||370,650,176.77|383,317,695.57
分配股利、利润或偿付利息支付的现金||49,686,954.96|41,065,447.57
其中：子公司支付给少数股东的股利、利润||7,550,929.70|6,910,504.80
支付其他与筹资活动有关的现金|七.76(6)|656,465.77|11,260,313.86
筹资活动现金流出小计||420,993,597.50|435,643,457.00
筹资活动产生的现金流量净额||-68,935,590.74|-62,829,370.33
四、汇率变动对现金及现金等价物的影响||110,242.41|-62,535.65
五、现金及现金等价物净增加额||35,215,819.08|76,385,648.85
加：期初现金及现金等价物余额||326,715,128.73|250,329,479.88
六、期末现金及现金等价物余额||361,930,947.81|326,715,128.73
