page|84
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||2,077,745,354.34  1,719,418,636.70
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||87,783,191.78|78,375,417.08
收到其他与经营活动有关的现金|七、78|90,053,994.72|130,782,389.32
page|85
经营活动现金流入小计||2,255,582,540.84|1,928,576,443.10
购买商品、接受劳务支付的现金||1,446,294,998.04|1,214,465,506.93
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||370,333,883.74|297,475,596.85
支付的各项税费||19,283,760.30|11,487,390.78
支付其他与经营活动有关的现金|七、78|121,796,928.42|283,626,422.25
经营活动现金流出小计||1,957,709,570.50|1,807,054,916.81
经营活动产生的现金流量净额|七、79|297,872,970.34|121,521,526.29
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||1,249,156.10|551,823.55
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78|208,451,429.69|
投资活动现金流入小计||209,700,585.79|551,823.55
购建固定资产、无形资产和其他长期资产支付的现金||186,296,474.60|440,908,376.91
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78|213,251,462.00|
投资活动现金流出小计||399,547,936.60|440,908,376.91
投资活动产生的现金流量净额||-189,847,350.81|-440,356,553.36
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||1,075,218,375.54  1,392,218,824.00
收到其他与筹资活动有关的现金|七、78|249,500,000.00|229,634,000.00
筹资活动现金流入小计||1,324,718,375.54|1,621,852,824.00
page|86
偿还债务支付的现金||1,336,559,615.47|853,551,809.25
分配股利、利润或偿付利息支付的现金||119,450,881.73|78,550,245.05
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|214,431,565.58|161,791,343.65
筹资活动现金流出小计||1,670,442,062.78|1,093,893,397.95
筹资活动产生的现金流量净额||-345,723,687.24|527,959,426.05
四、汇率变动对现金及现金等价物的影响||-10,132,566.19|-20,184,420.97
五、现金及现金等价物净增加额||-247,830,633.90|188,939,978.01
加：期初现金及现金等价物余额||349,382,510.27|160,442,532.26
六、期末现金及现金等价物余额||101,551,876.37|349,382,510.27
