page|93
项目|2019 年度|2018 年度
一、营业总收入|417,933,907.15|421,720,817.97
其中：营业收入|417,933,907.15|421,720,817.97
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|347,396,744.93|373,435,860.97
其中：营业成本|161,638,267.04|169,128,271.36
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|5,253,094.52|7,166,810.55
page|94
销售费用|63,907,886.10|73,490,319.65
管理费用|50,580,865.30|57,545,004.29
研发费用|69,878,688.19|74,448,487.86
财务费用|-3,862,056.22|-8,343,032.74
其中：利息费用||156,774.00
利息收入|3,684,945.84|7,778,379.44
加：其他收益|19,059,511.94|21,635,240.98
投资收益（损失以“－”号填列）|8,451,477.18|19,228,421.05
其中：对联营企业和合营企业的投资收益|-1,453,402.95|-2,515,947.67
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|37,019,507.56|157,051,641.48
信用减值损失（损失以“-”号填列）|-1,921,924.64|
资产减值损失（损失以“-”号填列）|-1,735,864.92|-716,385,811.00
资产处置收益（损失以“-”号填列）|-175,512.90|58,753.00
三、营业利润（亏损以“－”号填列）|131,234,356.44|-470,126,797.49
加：营业外收入|2,345,434.17|7,919,549.96
减：营业外支出|280,014.13|1,338,069.30
四、利润总额（亏损总额以“－”号填列）|133,299,776.48|-463,545,316.83
减：所得税费用|9,319,777.38|20,179,800.11
五、净利润（净亏损以“－”号填列）|123,979,999.10|-483,725,116.94
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|123,979,999.10|-483,725,116.94
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
page|95
1.归属于母公司所有者的净利润|123,116,327.27|-485,110,159.74
2.少数股东损益|863,671.83|1,385,042.80
六、其他综合收益的税后净额|-22,889,885.27|5,483,196.30
归属母公司所有者的其他综合收益的税后净额|-22,889,885.27|5,483,196.30
（一）不能重分类进损益的其他综合收益|-23,170,035.60|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-23,170,035.60|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|280,150.33|5,483,196.30
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||4,655,212.27
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|280,150.33|827,984.03
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|101,090,113.83|-478,241,920.64
归属于母公司所有者的综合收益总额|100,226,442.00|-479,626,963.44
page|96
归属于少数股东的综合收益总额|863,671.83|1,385,042.80
八、每股收益：||
（一）基本每股收益|0.44|-1.69
（二）稀释每股收益|0.44|-1.69
