page|99
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||629,970,672.05|770,173,830.87
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||25,366,387.22|32,674,290.32
收到其他与经营活动有关的现金|七．78|29,328,454.22|20,989,606.78
经营活动现金流入小计||684,665,513.49|823,837,727.97
购买商品、接受劳务支付的现金||356,565,734.07|596,450,471.49
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||154,653,060.30|137,966,433.01
支付的各项税费||42,093,673.69|48,481,609.88
支付其他与经营活动有关的现金|七．78|83,620,308.21|72,067,755.45
经营活动现金流出小计||636,932,776.27|854,966,269.83
经营活动产生的现金流量净额||47,732,737.22|-31,128,541.86
二、投资活动产生的现金流量：|||
page|100
收回投资收到的现金||774,390,000.00|775,350,000.00
取得投资收益收到的现金||4,263,247.26|12,931,020.76
处置固定资产、无形资产和其他长期资产收回的现金净额||1,207,467.55|3,908,467.21
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七．78|545,128.45|551,851.56
投资活动现金流入小计||780,405,843.26|792,741,339.53
购建固定资产、无形资产和其他长期资产支付的现金||39,151,370.84|31,725,685.69
投资支付的现金||983,060,812.85|606,990,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七．78|2,000,000.00|
投资活动现金流出小计||1,024,212,183.69|638,715,685.69
投资活动产生的现金流量净额||-243,806,340.43|154,025,653.84
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||29,932,300.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||398,947,120.00|267,339,184.99
收到其他与筹资活动有关的现金|七．78|45,500,000.00|34,921,350.00
筹资活动现金流入小计||444,447,120.00|332,192,834.99
偿还债务支付的现金||192,319,029.84|273,347,020.15
分配股利、利润或偿付利息支付的现金||57,047,461.10|28,434,948.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七．78|83,234,610.14|14,220,000.00
筹资活动现金流出小计||332,601,101.08|316,001,968.28
筹资活动产生的现金流量净额||111,846,018.92|16,190,866.71
四、汇率变动对现金及现金等价物的影响||191,638.12|782,582.97
五、现金及现金等价物净增加额||-84,035,946.17|139,870,561.66
加：期初现金及现金等价物余额||156,167,700.19|16,297,138.53
六、期末现金及现金等价物余额||72,131,754.02|156,167,700.19
