page|69
项目|附注|2021 年度|2020 年度
一、营业总收入||1,532,634,224.86|1,252,012,734.94
其中：营业收入|七、61|1,532,634,224.86|1,252,012,734.94
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||784,468,716.14|610,538,496.29
其中：营业成本|七、61|536,991,770.41|404,414,192.76
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|10,339,007.02|6,822,700.24
销售费用|||
管理费用|七、64|70,566,400.59|64,513,904.23
研发费用|||
财务费用|七、66|166,571,538.12|134,787,699.06
其中：利息费用||180,625,125.64|152,360,005.60
利息收入||14,107,486.69|17,637,141.94
加：其他收益|七、67|32,528,147.75|14,430,927.30
投资收益（损失以“－”号填列）|七、68|1,827,848.81|-2,933,791.22
其中：对联营企业和合营企业的投资收益||61,836.23|-2,933,791.22
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|835,722.22|
信用减值损失（损失以“-”号填列）|七、71|-28,638,117.00|-15,983,334.18
资产减值损失（损失以“-”号填列）|七、72|-232,478.62|-23,352,792.70
资产处置收益（损失以“－”号填列）|七、73|-569,384.49|-5,521,875.48
三、营业利润（亏损以“－”号填列）||753,917,247.39|608,113,372.37
加：营业外收入|七、74|59,692.54|237,799.76
减：营业外支出|七、75|628,794.55|2,687,475.83
四、利润总额（亏损总额以“－”号填列）||753,348,145.38|605,663,696.30
减：所得税费用|七、76|42,128,201.62|70,615,015.42
五、净利润（净亏损以“－”号填列）||711,219,943.76|535,048,680.88
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||711,219,943.76|535,048,680.88
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||656,463,419.84|485,887,518.81
2.少数股东损益（净亏损以“-”号填列）||54,756,523.92|49,161,162.07
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|70
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||711,219,943.76|535,048,680.88
（一）归属于母公司所有者的综合收益总额||656,463,419.84|485,887,518.81
（二）归属于少数股东的综合收益总额||54,756,523.92|49,161,162.07
八、每股收益：|||
（一）基本每股收益(元/股)||0.3744|0.2876
（二）稀释每股收益(元/股)||0.3598|0.2669
