page|134
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|464,237,256.58|312,272,106.42
其中：营业收入|七、61|464,237,256.58|312,272,106.42
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||417,692,356.17|245,436,102.04
其中：营业成本|七、61|224,377,321.58|110,937,422.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|1,343,059.51|1,479,950.93
销售费用|七、63|96,412,846.61|70,005,368.98
管理费用|七、64|41,973,183.79|25,976,004.45
研发费用|七、65|50,527,024.23|34,874,594.63
财务费用|七、66|3,058,920.45|2,162,760.24
其中：利息费用||4,083,657.39|2,633,037.33
利息收入||1,170,048.89|601,909.64
加：其他收益|七、67|40,266,069.78|21,194,356.08
投资收益（损失以“－”号填列）|七、68|859,351.17|-112,730.70
其中：对联营企业和合营企业的投资收益||-170,383.83|-567,802.81
以摊余成本计量的金融|||
page|135
资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-4,151,758.81|-6,128,638.77
资产减值损失（损失以“-”号填列）|七、72|-1,017,373.10|-935,769.22
资产处置收益（损失以“－”号填列）|七、73|-3,352.96|25,932.05
三、营业利润（亏损以“－”号填列）||82,497,836.49|80,879,153.82
加：营业外收入|七、74|111,575.43|265,808.72
减：营业外支出|七、75|783,690.06|317,825.64
四、利润总额（亏损总额以“－”号填列）||81,825,721.86|80,827,136.90
减：所得税费用|七、76|12,921,431.39|15,561,876.76
五、净利润（净亏损以“－”号填列）||68,904,290.47|65,265,260.14
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||68,904,290.47|65,265,260.14
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||78,574,746.75|69,453,951.06
2.少数股东损益（净亏损以“-”号填列）||-9,670,456.28|-4,188,690.92
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
page|136
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||68,904,290.47|65,265,260.14
（一）归属于母公司所有者的综合收益总额||78,574,746.75|69,453,951.06
（二）归属于少数股东的综合收益总额||-9,670,456.28|-4,188,690.92
八、每股收益：|||
（一）基本每股收益(元/股)||1.38|1.32
（二）稀释每股收益(元/股)||1.38|1.32
