page|52
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||220,916,453.13|179,306,204.25
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据||292,750.00|70,000.00
应收账款||175,290,331.38|109,246,525.31
应收款项融资|||
预付款项||11,983,902.34|5,533,984.18
应收保费|||
应收分保账款|||
应收分保合同准备金|||
page|53
其他应收款||824,657.84|469,995.33
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||102,403,158.69|54,787,909.49
合同资产||68,659,642.66|108,515,847.77
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||8,035,510.59|6,439,004.29
流动资产合计||588,406,406.63|464,369,470.62
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||63,207,045.66|65,386,465.39
在建工程||4,842,852.33|4,356,298.55
生产性生物资产|||
油气资产|||
使用权资产||6,578,086.81|
无形资产||33,335,361.30|34,070,301.33
开发支出|||
商誉|||
长期待摊费用||2,737,047.74|3,668,051.27
递延所得税资产||10,253,494.95|6,757,646.81
其他非流动资产||21,691,998.84|560,268.84
非流动资产合计||142,645,887.63|114,799,032.19
资产总计||731,052,294.26|579,168,502.81
流动负债：|||
短期借款||51,788,000.00|10,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||94,426,490.17|69,413,107.25
预收款项|||
合同负债||5,980,396.00|2,302,396.00
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||19,183,946.56|14,696,521.91
应交税费||30,050,024.14|30,400,240.33
page|54
其他应付款||201,315.43|77,832.32
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||201,630,172.30|126,890,097.81
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||5,005,271.94|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||250,000.00|250,000.00
递延所得税负债|||
其他非流动负债|||
非流动负债合计||5,255,271.94|250,000.00
负债合计||206,885,444.24|127,140,097.81
所有者权益（或股东权益）：|||
实收资本（或股本）||57,711,822.00|57,711,822.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||183,620,440.02|183,620,440.02
减：库存股|||
其他综合收益|||
专项储备||10,607,580.04|8,287,755.87
盈余公积||26,686,707.63|19,927,457.49
一般风险准备|||
未分配利润||245,540,300.33|182,480,929.62
归属于母公司所有者权益（或股东权益）合计||524,166,850.02|452,028,405.00
少数股东权益|||
所有者权益（或股东权益）合计||524,166,850.02|452,028,405.00
负债和所有者权益（或股东权益）总计||731,052,294.26|579,168,502.81
