page|93
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|837,198,153.06|677,301,854.74
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
page|94
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|64,561,687.90|22,681,354.70
收到其他与经营活动有关的现金|18,363,081.84|25,314,545.31
经营活动现金流入小计|920,122,922.80|725,297,754.75
购买商品、接受劳务支付的现金|597,338,624.72|493,675,514.85
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|215,289,337.37|164,139,107.63
支付的各项税费|62,488,882.85|46,527,934.13
支付其他与经营活动有关的现金|77,021,228.76|62,284,736.55
经营活动现金流出小计|952,138,073.70|766,627,293.16
经营活动产生的现金流量净额|-32,015,150.90|-41,329,538.41
二、投资活动产生的现金流量：||
收回投资收到的现金|5,432,413.86|0.00
取得投资收益收到的现金|0.00|0.00
处置固定资产、无形资产和其他长期资产收回的现金净额|396,256.50|0.00
处置子公司及其他营业单位收到的现金净额|0.00|0.00
收到其他与投资活动有关的现金|0.00|0.00
投资活动现金流入小计|5,828,670.36|0.00
购建固定资产、无形资产和其他长期资产支付的现金|151,031,605.71|240,970,005.80
page|95
投资支付的现金|0.00|0.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|0.00|0.00
支付其他与投资活动有关的现金|0.00|0.00
投资活动现金流出小计|151,031,605.71|240,970,005.80
投资活动产生的现金流量净额|-145,202,935.35|-240,970,005.80
三、筹资活动产生的现金流量：||
吸收投资收到的现金|590,459,993.00|12,250,000.00
其中：子公司吸收少数股东投资收到的现金|0.00|12,250,000.00
取得借款收到的现金|381,568,851.42|493,236,318.00
收到其他与筹资活动有关的现金|47,592,925.88|51,182,160.49
筹资活动现金流入小计|1,019,621,770.30|556,668,478.49
偿还债务支付的现金|458,236,318.00|343,056,800.00
分配股利、利润或偿付利息支付的现金|34,963,433.73|32,585,523.01
其中：子公司支付给少数股东的股利、利润|0.00|0.00
支付其他与筹资活动有关的现金|56,833,875.19|39,404,620.97
筹资活动现金流出小计|550,033,626.92|415,046,943.98
筹资活动产生的现金流量净额|469,588,143.38|141,621,534.51
四、汇率变动对现金及现金等价物的影响|-881.92|-33,527.02
五、现金及现金等价物净增加额|292,369,175.21|-140,711,536.72
加：期初现金及现金等价物余额|219,451,781.76|360,163,318.48
六、期末现金及现金等价物余额|511,820,956.97|219,451,781.76
