page|58
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|1|1,253,563,915.98|966,664,809.53
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|||
应收账款|5|58,261,577.20|67,050,346.88
应收款项融资|||
预付款项|7|12,488,267.71|10,737,415.57
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|8|21,451,565.99|81,617,681.97
其中：应收利息|||2,176,310.16
应收股利|||66,386,927.46
买入返售金融资产|||
存货|9|364,381,375.42|336,913,911.06
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|13|7,196,745.67|23,351,998.43
流动资产合计||1,717,343,447.97|1,486,336,163.44
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||1,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|17|246,234,982.47|185,968,920.22
其他权益工具投资|18|11,423,697.78|
其他非流动金融资产|||
投资性房地产|||
固定资产|21|1,151,853,350.01|1,234,518,305.63
在建工程|22|14,314,563.01|16,260,515.70
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|26|245,773,064.11|253,903,972.95
page|59
开发支出|||
商誉|28||
长期待摊费用|29||732,209.48
递延所得税资产|30|125,962,957.81|114,458,013.93
其他非流动资产|31|1,447,460.90|4,455,018.97
非流动资产合计||1,797,010,076.09|1,811,296,956.88
资产总计||3,514,353,524.06|3,297,633,120.32
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|36|447,631,887.82|425,161,959.83
预收款项|37|91,544,630.78|84,459,344.57
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|39|117,089,384.05|128,966,736.63
应交税费|40|47,965,988.01|67,275,796.89
其他应付款|41|803,266,471.13|790,537,632.14
其中：应付利息|||3,040,703.16
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|43|2,993,742.50|242,900,000.00
其他流动负债|||
流动负债合计||1,510,492,104.29|1,739,301,470.06
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|49|102,256,000.00|276,360,000.00
预计负债|||
递延收益|51|138,743,650.71|120,089,065.06
递延所得税负债|30|8,610,438.76|
其他非流动负债|52|242,900,000.00|
非流动负债合计||492,510,089.47|396,449,065.06
page|60
负债合计||2,003,002,193.76|2,135,750,535.12
所有者权益（或股东权益）：|||
实收资本（或股本）|53|483,971,198.00|483,971,198.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|||
减：库存股|||
其他综合收益|57|-16,943,045.41|-49,178,995.59
专项储备|||
盈余公积|59|241,985,599.00|241,985,599.00
一般风险准备|||
未分配利润|60|709,703,158.18|468,236,758.40
归属于母公司所有者权益（或股东权益）合计||1,418,716,909.77|1,145,014,559.81
少数股东权益||92,634,420.53|16,868,025.39
所有者权益（或股东权益）合计||1,511,351,330.30|1,161,882,585.20
负债和所有者权益（或股东权益）总计||3,514,353,524.06|3,297,633,120.32
