page|81
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|9,596,898,644.26|11,552,089,317.97
其中：营业收入||9,596,898,644.26|11,552,089,317.97
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,496,478,435.44|8,986,262,658.03
其中：营业成本|七、61|4,940,933,015.02|6,620,260,936.97
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|1,617,933,137.43|1,574,109,598.92
销售费用|七、63|163,501,054.27|168,803,993.57
管理费用|七、64|456,088,139.95|404,998,476.90
研发费用|||
page|82
财务费用|七、66|318,023,088.77|218,089,651.67
其中：利息费用||737,240,759.40|601,657,355.42
利息收入||423,510,730.15|386,833,256.85
加：其他收益|七、67|50,301,325.92|9,772,243.24
投资收益（损失以“－”号填列）|七、68|1,610,175.24|110,527,811.14
其中：对联营企业和合营企业的投资收益||-107,304,084.51|-43,275,148.09
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-2,976,611.84|-12,916,878.43
信用减值损失（损失以“-”号填列）|七、71|-1,810,048.69|-1,743,048.17
资产减值损失（损失以“-”号填列）|七、72|-169,417,637.80|-94,392,412.93
资产处置收益（损失以“－”号填列）|七、73|69,464,931.96|9,426,117.35
三、营业利润（亏损以“－”号填列）||2,047,592,343.61|2,586,500,492.14
加：营业外收入|七、74|15,384,936.44|50,859,330.09
减：营业外支出|七、75|9,987,560.18|34,152,482.05
四、利润总额（亏损总额以“－”号填列）||2,052,989,719.87|2,603,207,340.18
减：所得税费用|七、76|871,071,252.45|619,400,997.32
五、净利润（净亏损以“－”号填列）||1,181,918,467.42|1,983,806,342.86
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||1,181,918,467.42|1,983,806,342.86
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||805,278,958.78|1,378,181,429.82
2.少数股东损益（净亏损以“-”号填列）||376,639,508.64|605,624,913.04
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
page|83
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,181,918,467.42|1,983,806,342.86
（一）归属于母公司所有者的综合收益总额||805,278,958.78|1,378,181,429.82
（二）归属于少数股东的综合收益总额||376,639,508.64|605,624,913.04
八、每股收益：|||
（一）基本每股收益(元/股)||0.13|0.23
（二）稀释每股收益(元/股)||0.13|0.23
