page|71
项目|附注|2021 年度|2020 年度
一、营业总收入||2,342,849,597.94|2,383,966,762.77
其中：营业收入||2,342,849,597.94|2,383,966,762.77
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,305,841,554.37|2,219,371,984.26
其中：营业成本||1,618,000,351.88|1,712,704,806.95
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||17,204,133.53|20,573,588.71
销售费用||432,931,627.46|281,051,101.08
管理费用||206,037,857.90|189,217,029.01
研发费用||12,977,448.70|7,738,812.34
财务费用||18,690,134.90|8,086,646.17
其中：利息费用||23,191,741.97|13,374,773.40
利息收入||8,253,043.02|7,952,322.30
page|72
加：其他收益||8,229,604.64|9,417,893.61
投资收益（损失以“－”号填列）||79,801,638.98|63,548,370.88
其中：对联营企业和合营企业的投资收益||72,017,691.88|47,132,568.11
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||1,804,006.67|2,629,058.43
信用减值损失（损失以“-”号填列）||-8,151,981.29|-6,982,990.55
资产减值损失（损失以“-”号填列）||-12,020,107.21|-19,533,641.29
资产处置收益（损失以“－”号填列）||190,898.13|-354,613.03
三、营业利润（亏损以“－”号填列）||106,862,103.49|213,318,856.56
加：营业外收入||2,037,651.45|2,253,448.15
减：营业外支出||2,471,743.66|1,969,820.23
四、利润总额（亏损总额以“－”号填列）||106,428,011.28|213,602,484.48
减：所得税费用||26,620,589.90|39,120,148.07
五、净利润（净亏损以“－”号填列）||79,807,421.38|174,482,336.41
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||79,807,421.38|174,482,336.41
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||76,973,121.12|145,026,806.47
2.少数股东损益（净亏损以“-”号填列）||2,834,300.26|29,455,529.94
六、其他综合收益的税后净额||-68,410,873.82|-213,654,955.83
（一）归属母公司所有者的其他综合收益的税后净额||-74,517,499.45|-187,828,436.96
1．不能重分类进损益的其他综合收益||-74,509,239.07|-187,809,442.29
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||186,870.78|10,257,423.76
（3）其他权益工具投资公允价值变动||-74,696,109.85|-198,066,866.05
（4）企业自身信用风险公允价值变动|||
page|73
2．将重分类进损益的其他综合收益||-8,260.38|-18,994.67
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-8,260.38|-18,994.67
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||6,106,625.63|-25,826,518.87
七、综合收益总额||11,396,547.56|-39,172,619.42
（一）归属于母公司所有者的综合收益总额||2,455,621.67|-42,801,630.49
（二）归属于少数股东的综合收益总额||8,940,925.89|3,629,011.07
八、每股收益：|||
（一）基本每股收益(元/股)||0.03|0.06
（二）稀释每股收益(元/股)||0.03|0.06
