page|63
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||1,102,900,161.35|512,201,820.54
结算备付金|||
拆出资金|||
交易性金融资产||4,870,000.00|17,369,000.00
衍生金融资产|||
应收票据|||129,969,990.81
应收账款||822,085,586.90|742,377,270.66
应收款项融资||107,798,591.01|
预付款项||24,196,965.22|27,621,091.65
应收保费|||
应收分保账款|||
应收分保合同准备金|||
page|64
其他应收款||28,731,675.39|31,722,130.76
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||1,069,362,697.76|733,662,539.23
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||65,827,283.50|35,715,229.16
流动资产合计||3,225,772,961.13|2,230,639,072.81
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||6,051,986.13|
长期股权投资||20,943,952.16|20,000,000.00
其他权益工具投资||60,000,000.00|60,000,000.00
其他非流动金融资产||143,314,016.24|47,842,335.15
投资性房地产||33,765,055.31|32,811,346.77
固定资产||1,144,226,732.39|944,658,020.43
在建工程||120,545,955.01|242,264,442.67
生产性生物资产|||
油气资产|||
使用权资产||6,946,613.55|
无形资产||124,867,884.18|103,345,900.23
开发支出|||
商誉||149,570,104.42|165,925,945.97
长期待摊费用||346,459.79|917,724.02
递延所得税资产||36,512,107.10|28,653,380.27
其他非流动资产||76,620,524.23|36,276,616.21
非流动资产合计||1,923,711,390.51|1,682,695,711.72
资产总计||5,149,484,351.64|3,913,334,784.53
流动负债：|||
短期借款||457,403,103.74|363,177,806.06
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||128,425,747.81|78,254,146.89
应付账款||679,219,585.65|595,168,953.90
预收款项||480,199.54|1,117,315.02
合同负债||54,979,316.64|11,331,950.99
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||145,531,580.73|143,070,084.87
应交税费||46,457,882.23|47,353,181.94
page|65
其他应付款||54,057,672.04|35,216,480.27
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||213,338,854.20|380,454,269.58
其他流动负债||439,380.01|1,131,842.69
流动负债合计||1,780,333,322.59|1,656,276,032.21
非流动负债：|||
保险合同准备金|||
长期借款||849,912,410.26|542,007,777.99
应付债券|||
其中：优先股|||
永续债|||
租赁负债||4,920,959.00|
长期应付款||1,548,747.59|268,369,653.48
长期应付职工薪酬|||
预计负债||13,284,072.56|19,325,426.14
递延收益||47,805,971.35|54,137,675.69
递延所得税负债||563,364.03|738,724.09
其他非流动负债|||
非流动负债合计||918,035,524.79|884,579,257.39
负债合计||2,698,368,847.38|2,540,855,289.60
所有者权益（或股东权益）：|||
实收资本（或股本）||207,805,908.00|165,133,017.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,000,400,429.91|129,481,566.23
减：库存股||40,502,449.90|21,957,606.00
其他综合收益||-5,425,207.19|15,662,341.60
专项储备|||
盈余公积||58,258,890.92|51,150,891.12
一般风险准备|||
未分配利润||977,975,367.01|811,205,774.04
归属于母公司所有者权益（或股东权益）合计||2,198,512,938.75|1,150,675,983.99
少数股东权益||252,602,565.51|221,803,510.94
所有者权益（或股东权益）合计||2,451,115,504.26|1,372,479,494.93
负债和所有者权益（或股东权益）总计||5,149,484,351.64|3,913,334,784.53
