page|96
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,537,143,147.95|2,129,819,067.88
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|97
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||28,931,068.05|
收到其他与经营活动有关的现金||73,206,456.60|72,621,294.34
经营活动现金流入小计||2,639,280,672.60|2,202,440,362.22
购买商品、接受劳务支付的现金||1,502,457,103.80|1,288,179,986.01
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||468,440,337.60|376,711,580.98
支付的各项税费||100,062,245.22|108,582,461.48
支付其他与经营活动有关的现金||197,246,210.91|218,694,078.89
经营活动现金流出小计||2,268,205,897.53|1,992,168,107.36
经营活动产生的现金流量净额||371,074,775.07|210,272,254.86
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||150,000.00|122,500.00
处置固定资产、无形资产和其他长期资产收回的现金净额||6,216,521.88|9,627,458.18
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,575,414.50|2,680,000.00
投资活动现金流入小计||7,941,936.38|12,429,958.18
购建固定资产、无形资产和其他长期资产支付的现金||603,803,612.76|509,012,538.12
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
page|98
支付其他与投资活动有关的现金|||
投资活动现金流出小计||603,803,612.76|509,012,538.12
投资活动产生的现金流量净额||-595,861,676.38|-496,582,579.94
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||519,410,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||421,751,241.35|419,440,000.00
收到其他与筹资活动有关的现金||18,861,623.71|
筹资活动现金流入小计||440,612,865.06|938,850,000.00
偿还债务支付的现金||495,899,008.40|88,380,000.00
分配股利、利润或偿付利息支付的现金||107,774,437.76|16,048,463.59
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||166,940,884.96|18,776,000.00
筹资活动现金流出小计||770,614,331.12|123,204,463.59
筹资活动产生的现金流量净额||-330,001,466.06|815,645,536.41
四、汇率变动对现金及现金等价物的影响||-104,287.05|41,172.62
五、现金及现金等价物净增加额||-554,892,654.42|529,376,383.95
加：期初现金及现金等价物余额||738,814,501.22|209,438,117.27
六、期末现金及现金等价物余额||183,921,846.80|738,814,501.22
