page|72
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||12,994,316,145.53|10,082,384,819.97
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,806,956.41|15,930,018.90
收到其他与经营活动有关的现金||191,431,271.61|196,091,993.32
经营活动现金流入小计||13,193,554,373.55|10,294,406,832.19
购买商品、接受劳务支付的现金||8,971,306,641.22|7,032,997,245.34
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,982,691,282.74|1,527,313,986.73
支付的各项税费||645,346,943.41|541,538,613.44
支付其他与经营活动有关的现金||417,641,187.21|533,346,914.24
经营活动现金流出小计||12,016,986,054.58|9,635,196,759.75
经营活动产生的现金流量净额||1,176,568,318.97|659,210,072.44
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||4,510,000.00|65,500,000.00
处置固定资产、无形资产和其||56,982,214.31|76,002,980.57
page|73
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||156,408,904.90|
投资活动现金流入小计||217,901,119.21|141,502,980.57
购建固定资产、无形资产和其他长期资产支付的现金||454,293,336.61|692,722,680.99
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||913,908.28|1,570,548.91
投资活动现金流出小计||455,207,244.89|694,293,229.90
投资活动产生的现金流量净额||-237,306,125.68|-552,790,249.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||3,500,000.00|
其中：子公司吸收少数股东投资收到的现金||3,500,000.00|
取得借款收到的现金||3,250,679,055.83|3,580,017,863.80
收到其他与筹资活动有关的现金||108,616,355.92|95,051,846.88
筹资活动现金流入小计||3,362,795,411.75|3,675,069,710.68
偿还债务支付的现金||3,242,120,760.35|3,034,361,296.25
分配股利、利润或偿付利息支付的现金||460,155,432.51|245,681,060.04
其中：子公司支付给少数股东的股利、利润||222,817,684.85|118,330,000.00
支付其他与筹资活动有关的现金||515,406,468.66|204,185,592.70
筹资活动现金流出小计||4,217,682,661.52|3,484,227,948.99
筹资活动产生的现金流量净额||-854,887,249.77|190,841,761.69
四、汇率变动对现金及现金等价物的影响||-36,490,819.26|9,040,490.00
五、现金及现金等价物净增加额||47,884,124.26|306,302,074.80
加：期初现金及现金等价物余额||2,168,456,399.16|1,862,154,324.36
六、期末现金及现金等价物余额||2,216,340,523.42|2,168,456,399.16
