page|34
项目|附注|2019 年度|2018 年度
一、营业总收入||58,113,308.96|49,818,612.13
其中：营业收入|七（二十三）|58,113,308.96|49,818,612.13
二、营业总成本||51,046,455.62|42,488,630.26
其中：营业成本|七（二十三）|41,673,147.33|32,289,340.89
税金及附加|七（二十四）|1,150,073.86|982,613.88
销售费用|七（二十五）|1,621,231.65|5,849.06
管理费用|七（二十六）|5,796,225.81|9,362,844.98
研发费用|七（二十七）|948,187.92|
财务费用|七（二十八）|-142,410.95|-152,018.55
其中：利息费用|||
利息收入||156,984.31|-159,115.82
加：其他收益|||
公允价值变动收益（损失以“－”号填列）|七（二十九）|414,200.00|606,400.00
信用减值损失（损失以“-”号填列）|七（三十）|44,313.59|
|资产减值损失（损失以“-”号填列）  七（三十一）|-32,176.03|-47,103.27
三、营业利润（亏损以“－”号填列）||7,493,190.90|7,889,278.60
加：营业外收入|七（三十二）|95,413.99|
减：营业外支出|七（三十三）|159,912.86|10,000.00
四、利润总额（亏损总额以“－”号填列）||7,428,692.03|7,879,278.60
减：所得税费用|七（三十四）|2,872,276.53|1,603,419.87
五、净利润（净亏损以“－”号填列）||4,556,415.50|6,275,858.73
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||4,556,415.50|6,275,858.73
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||1,851,544.68|4,996,180.57
2.少数股东损益（净亏损以“-”号填列）||2,704,870.82|1,279,678.16
六、其他综合收益的税后净额|||
七、综合收益总额||4,556,415.50|6,275,858.73
（一）归属于母公司所有者的综合收益总额||1,851,544.68|4,996,180.57
（二）归属于少数股东的综合收益总额||2,704,870.82|1,279,678.16
八、每股收益：|||
（一）基本每股收益(元/股)||0.0115|0.0310
（二）稀释每股收益(元/股)||0.0115|0.0310
