page|99
项目|附注|2019 年度|2018 年度
一、营业总收入|七（59）|72,389,410|67,763,934
其中：营业收入|七（59）|72,389,410|67,763,934
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七（59）|76,636,514|73,244,210
其中：营业成本|七（59）|67,017,545|62,816,280
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七（60）|132,091|158,819
销售费用|七（61）|2,429,951|2,458,934
管理费用|七（62）|1,261,148|1,441,096
研发费用||33,918|
财务费用|七（64）|5,761,861|6,369,081
其中：利息费用||5,854,804|5,296,856
利息收入||1,021,448|790,926
加：其他收益|七（65）|2,026,861|1,489,789
投资收益（损失以“－”号填列）|七（66）|2,873,819|-20,372
其中：对联营企业和合营企业的投资收益||127,751|191,096
以摊余成本计量的金融资产终止确认收益|||
page|100
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七（68）|143,885|460,376
信用减值损失（损失以“-”号填列）|七（69）|-721,589|
资产减值损失（损失以“-”号填列）|七（70）||-1,820,866
资产处置收益（损失以“－”号填列）|七（71）|752,947|259,631
三、营业利润（亏损以“－”号填列）||828,819|-5,111,718
加：营业外收入|七（72）|252,630|142,555
减：营业外支出|七（73）|11,326|25,312
四、利润总额（亏损总额以“－”号填列）||1,070,123|-4,994,475
减：所得税费用|七（74）|314,800|-1,346,411
五、净利润（净亏损以“－”号填列）||755,323|-3,648,064
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||755,323|-3,648,064
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||543,186|-3,591,429
2.少数股东损益（净亏损以“-”号填列）||212,137|-56,635
六、其他综合收益的税后净额||-1,180,457|465,652
（一）归属母公司所有者的其他综合收益的税后净额||-1,152,197|365,896
1．不能重分类进损益的其他综合收益||-1,159,537|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-1,159,537|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||7,340|365,896
（1）权益法下可转损益的其他综合收益||7,340|-20,664
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||327,101
page|101
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||59,459
（二）归属于少数股东的其他综合收益的税后净额||-28,260|99,756
七、综合收益总额||-425,134|-3,182,412
（一）归属于母公司所有者的综合收益总额||-609,011|-3,225,533
（二）归属于少数股东的综合收益总额||183,877|43,121
八、每股收益：|||
（一）基本每股收益(元/股)||0.008|-0.230
（二）稀释每股收益(元/股)||0.008|-0.230
