page|63
项目|附注|2019 年度|2018 年度
一、营业总收入||1,635,597,484.38|1,803,943,407.76
其中：营业收入||1,635,597,484.38|1,803,943,407.76
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,561,428,978.16|1,757,445,069.07
其中：营业成本||1,433,053,761.77|1,644,058,146.35
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||3,225,317.95|4,242,995.88
销售费用||54,224,207.93|42,818,689.80
管理费用||41,340,565.06|42,113,105.94
研发费用||22,252,164.02|24,169,833.82
财务费用||7,332,961.43|42,297.28
其中：利息费用||9,262,147.04|5,881,443.92
利息收入||2,929,921.07|5,569,891.18
加：其他收益||10,029,438.76|10,696,251.74
投资收益（损失以“－”号填列）||90,638.36|1,523,100.56
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||435,123.30|
信用减值损失（损失以“-”号填列）||-423,360.62|
资产减值损失（损失以“-”号填列）||2,404,719.92|-2,212,999.61
page|64
资产处置收益（损失以“－”号填列）||62,117.16|
三、营业利润（亏损以“－”号填列）||86,767,183.10|56,504,691.38
加：营业外收入||125,212.40|274,386.96
减：营业外支出||431,830.57|188,800.86
四、利润总额（亏损总额以“－”号填列）||86,460,564.93|56,590,277.48
减：所得税费用||10,270,353.17|6,582,741.75
五、净利润（净亏损以“－”号填列）||76,190,211.76|50,007,535.73
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||76,190,211.76|50,007,535.73
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||76,190,211.76|50,007,535.73
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-534,226.63|183,238.52
（一）归属母公司所有者的其他综合收益的税后净额||-534,226.63|183,238.52
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-534,226.63|183,238.52
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动||-594,494.16|
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||60,267.53|183,238.52
（9）其他|||
（二）归属于少数股东的其他综合|||
page|65
收益的税后净额|||
七、综合收益总额||75,655,985.13|50,190,774.25
（一）归属于母公司所有者的综合收益总额||75,655,985.13|50,190,774.25
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.12|0.08
（二）稀释每股收益(元/股)||0.12|0.08
