page|134
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||311,971,887.16|334,973,955.50
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,051,407.09|
收到其他与经营活动有关的现金|七、78（1）|32,580,558.64|24,037,288.83
经营活动现金流入小计||348,603,852.89|359,011,244.33
购买商品、接受劳务支付的现金||214,188,071.49|168,468,746.46
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||64,470,869.20|58,191,500.02
支付的各项税费||15,707,754.10|22,740,758.84
支付其他与经营活动有关的现金|七、78（2）|66,608,223.39|53,441,584.51
经营活动现金流出小计||360,974,918.18|302,842,589.83
经营活动产生的现金流量净额||-12,371,065.29|56,168,654.50
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||14,174,108.54|2,982,872.35
处置固定资产、无形资产和其他长期资产收回的现金净额||10,000.00|400.00
page|135
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|1,847,000,000.00|503,000,000.00
投资活动现金流入小计||1,861,184,108.54|505,983,272.35
购建固定资产、无形资产和其他长期资产支付的现金||94,780,265.28|42,429,147.55
投资支付的现金||60,878,197.28|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|1,475,000,000.00|1,038,000,000.00
投资活动现金流出小计||1,630,658,462.56|1,080,429,147.55
投资活动产生的现金流量净额||230,525,645.98|-574,445,875.20
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||777,642,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||60,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||837,642,000.00
偿还债务支付的现金|||191,999,970.00
分配股利、利润或偿付利息支付的现金||20,160,000.00|3,124,804.14
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|2,762,535.29|15,816,215.00
筹资活动现金流出小计||22,922,535.29|210,940,989.14
筹资活动产生的现金流量净额||-22,922,535.29|626,701,010.86
四、汇率变动对现金及现金等价物的影响||-150,998.17|-156,122.52
五、现金及现金等价物净增加额||195,081,047.23|108,267,667.64
加：期初现金及现金等价物余额|七、79（4）|230,496,299.65|122,228,632.01
六、期末现金及现金等价物余额|七、79（4）|425,577,346.88|230,496,299.65
