page|70
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|887,668,548.00|1,013,287,543.99
结算备付金|||
拆出资金|||
交易性金融资产|七、2|102,675,674.78|341,272,958.90
衍生金融资产|||
应收票据|||
应收账款|七、5|143,475,217.52|89,802,619.93
应收款项融资|七、6|80,341,086.14|66,893,606.19
预付款项|七、7|25,986,669.87|13,066,666.31
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,585,100.12|1,056,604.78
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|1,341,851,967.67|969,274,139.53
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|33,903,388.76|16,297,983.86
流动资产合计||2,617,487,652.86|2,510,952,123.49
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|4,486,525.00|
其他权益工具投资|七、18|113,000,000.00|237,145,392.56
其他非流动金融资产|||
投资性房地产|七、20|99,237,894.44|102,500,702.58
固定资产|七、21|640,171,126.70|602,370,771.98
在建工程|七、22|123,217,248.47|139,436,164.97
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|261,865,910.61|259,066,049.30
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|七、30|6,189,438.68|5,807,873.07
其他非流动资产|七、31|119,920.00|658,513.05
非流动资产合计||1,248,288,063.90|1,346,985,467.51
资产总计||3,865,775,716.76|3,857,937,591.00
page|71
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|140,900,400.00|58,500,000.00
应付账款|七、36|511,290,707.82|391,523,200.38
预收款项|七、37|1,002,560.09|3,121,515.81
合同负债|七、38|97,766,715.71|129,203,399.26
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|27,561,161.95|25,179,818.10
应交税费|七、40|45,337,602.20|42,271,019.83
其他应付款|七、41|115,010,937.89|120,890,930.89
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|七、44|12,709,672.94|16,618,081.50
流动负债合计||951,579,758.60|787,307,965.77
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|142,587,639.48|137,401,559.13
递延所得税负债|七、30|27,714,172.86|31,317,087.87
其他非流动负债|||
非流动负债合计||170,301,812.34|168,718,647.00
负债合计||1,121,881,570.94|956,026,612.77
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|657,796,824.00|657,796,824.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,174,961,782.84|1,174,961,782.84
减：库存股|||
其他综合收益|七、57|82,387,500.00|92,996,544.42
page|72
专项储备|七、58|27,672,351.23|26,295,205.55
盈余公积|七、59|122,917,310.76|122,917,310.76
一般风险准备|||
未分配利润|七、60|669,465,045.57|819,188,822.23
归属于母公司所有者权益（或股东权益）合计||2,735,200,814.40|2,894,156,489.80
少数股东权益||8,693,331.42|7,754,488.43
所有者权益（或股东权益）合计||2,743,894,145.82|2,901,910,978.23
负债和所有者权益（或股东权益）总计||3,865,775,716.76|3,857,937,591.00
