page|68
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,396,464,132.58|1,258,280,919.15
page|69
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||-|117,809.25
收到其他与经营活动有关的现金||40,509,223.66|40,670,810.68
经营活动现金流入小计||1,436,973,356.24|1,299,069,539.08
购买商品、接受劳务支付的现金||788,851,732.32|632,864,617.55
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||216,751,702.24|211,599,604.30
支付的各项税费||101,795,651.12|66,363,871.47
支付其他与经营活动有关的现金||57,466,285.86|40,754,490.70
经营活动现金流出小计||1,164,865,371.54|951,582,584.02
经营活动产生的现金流量净额||272,107,984.70|347,486,955.06
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||500,000.00|
处置固定资产、无形资产和其他长期资产收回的现金净额||2,538,444.25|986,048.77
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||11,954,069.31|2,317,462.61
投资活动现金流入小计||14,992,513.56|3,303,511.38
购建固定资产、无形资产和其他长期资产支付的现金||148,976,251.43|198,445,257.72
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||-|10,000,000.00
投资活动现金流出小计||148,976,251.43|208,445,257.72
投资活动产生的现金流量净额||-133,983,737.87|-205,141,746.34
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||603,000,000.00|582,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||603,000,000.00|582,000,000.00
偿还债务支付的现金||579,000,000.00|652,000,000.00
page|70
分配股利、利润或偿付利息支付的现金||108,194,929.17|113,148,098.71
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||14,304,600.00|11,858,400.00
筹资活动现金流出小计||701,499,529.17|777,006,498.71
筹资活动产生的现金流量净额||-98,499,529.17|-195,006,498.71
四、汇率变动对现金及现金等价物的影响||60,545.73|-44,693.90
五、现金及现金等价物净增加额||39,685,263.39|-52,705,983.89
加：期初现金及现金等价物余额||82,515,518.35|135,221,502.24
六、期末现金及现金等价物余额||122,200,781.74|82,515,518.35
