page|84
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现||1,003,429,528.91|1,434,116,009.55
page|85
金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,419,957.87|
收到其他与经营活动有关的现金|五、（四十六）|162,751,489.71|242,282,679.16
经营活动现金流入小计||1,169,600,976.49|1,676,398,688.71
购买商品、接受劳务支付的现金||714,893,315.13|1,214,808,470.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||309,818,865.82|392,808,846.56
支付的各项税费||74,801,847.04|77,568,844.54
支付其他与经营活动有关的现金|五、（四十六）|81,217,153.43|527,210,722.49
经营活动现金流出小计||1,180,731,181.42|2,212,396,884.46
经 营 活动 产生 的 现金 流量净额||-11,130,204.93|-535,998,195.75
二、投资活动产生的现金流量：|||
收回投资收到的现金||86,236,330.38|283,224,946.75
取得投资收益收到的现金||164,333.39|405,869.91
处置固定资产、无形资产和其他长期资产收回的现金净额||11,750,663.37|63,320.59
处置子公司及其他营业单位收到的现金净额|||23,591,500.00
收到其他与投资活动有关的现金|||196,444.81
page|86
投资活动现金流入小计||98,151,327.14|307,482,082.06
购建固定资产、无形资产和其他长期资产支付的现金||3,172,011.83|23,170,498.46
投资支付的现金||116,280,431.67|231,297,280.93
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||432.16
支付其他与投资活动有关的现金|||
投资活动现金流出小计||119,452,443.50|254,468,211.55
投 资 活动 产生 的 现金 流量净额||-21,301,116.36|53,013,870.51
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||500,000.00|11,920,000.00
其中：子公司吸收少数股东投资收到的现金||500,000.00|11,920,000.00
取得借款收到的现金||140,460,000.00|1,246,160,000.00
收到其他与筹资活动有关的现金|五、（四十六）|638,017.00|56,905,745.69
筹资活动现金流入小计||141,598,017.00|1,314,985,745.69
偿还债务支付的现金||104,470,000.00|770,983,291.07
分配股利、利润或偿付利息支付的现金||13,289,495.42|73,840,425.04
其中：子公司支付给少数股东的股利、利润||198,000.00|
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||117,759,495.42|844,823,716.11
筹 资 活动 产生 的 现金 流量净额||23,838,521.58|470,162,029.58
四、汇率变动对现金及现金等价物的影响||-37,653.33|8,619.23
五、现金及现金等价物净增加额||-8,630,453.04|-12,813,676.43
加：期初现金及现金等价物余额||23,530,967.63|36,344,644.06
六、期末现金及现金等价物余额||14,900,514.59|23,530,967.63
