page|194
项目|附注|2021 年度|2020 年度
一、营业总收入||3,302,576,597.10|2,422,650,579.64
其中：营业收入|七、61|3,302,576,597.10|2,422,650,579.64
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,038,138,844.50|2,146,888,432.68
其中：营业成本|七、61|2,526,242,050.54|1,774,059,660.15
利息支出|||
手续费及佣金支出|||
page|195
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|18,839,918.35|15,094,802.39
销售费用|七、63|115,332,019.52|88,992,451.37
管理费用|七、64|184,670,189.80|132,280,665.28
研发费用|七、65|157,580,846.71|111,905,341.57
财务费用|七、66|35,473,819.58|24,555,511.92
其中：利息费用|七、66|13,784,105.05|4,239,859.03
利息收入|七、66|2,236,228.44|1,925,853.71
加：其他收益|七、67|14,531,717.03|21,574,696.13
投资收益（损失以“－”号填列）|七、68|-4,462,535.34|462,099.45
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|10,844,784.36|232,042.59
信用减值损失（损失以“-”号填列）|七、71|-27,073,324.22|-30,759,321.26
资产减值损失（损失以“-”号填列）|七、72|-9,984,651.51|-14,037,709.28
资产处置收益（损失以“－”号填列）|七、73|-842,152.62|29,898.65
三、营业利润（亏损以“－”号填列）||247,451,590.30|253,263,853.24
加：营业外收入|七、74|11,885,212.90|8,158,242.88
减：营业外支出|七、75|1,825,732.64|1,304,356.11
四、利润总额（亏损总额以“－”号填列）||257,511,070.56|260,117,740.01
减：所得税费用|七、76|22,075,398.38|28,174,346.02
五、净利润（净亏损以“－”号填列）||235,435,672.18|231,943,393.99
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||235,435,672.18|231,943,393.99
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||234,617,393.01|231,588,063.91
2.少数股东损益（净亏损以“-”号填列）||818,279.17|355,330.08
六、其他综合收益的税后净额|七、77|-59,293.17|-811,212.50
page|196
（一）归属母公司所有者的其他综合收益的税后净额||-59,293.17|-811,212.50
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-59,293.17|-811,212.50
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-59,293.17|-811,212.50
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||235,376,379.01|231,132,181.49
（一）归属于母公司所有者的综合收益总额||234,558,099.84|230,776,851.41
（二）归属于少数股东的综合收益总额||818,279.17|355,330.08
八、每股收益：|||
（一）基本每股收益(元/股)||0.57|0.6
（二）稀释每股收益(元/股)||0.57|0.6
