page|190
项目|附注|2021 年度|2020 年度
一、营业总收入||544,755,838,869.30|456,061,993,595.40
其中：营业收入|七、63|544,286,361,989.03|455,753,123,320.20
利息收入||451,136,015.28|305,048,793.34
已赚保费|||
手续费及佣金收入||18,340,864.99|3,821,481.86
二、营业总成本||522,649,486,206.29|427,250,493,351.91
其中：营业成本|七、63|480,743,121,902.27|390,071,159,077.65
利息支出||1,587,029.61|2,351,555.61
手续费及佣金支出||32,635.12|20,894.58
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、64|9,364,979,382.50|11,665,408,908.91
销售费用|七、65|9,279,269,335.91|8,181,712,746.61
管理费用|七、66|14,438,631,262.38|11,674,486,992.69
研发费用|七、67|1,740,903,902.66|1,182,333,389.94
财务费用|七、68|7,080,960,755.84|4,473,019,785.92
其中：利息费用||7,081,729,626.61|6,099,517,753.55
利息收入||1,149,560,186.94|964,796,639.55
加：其他收益|七、69|509,997,129.75|388,135,696.22
投资收益（损失以“－”号填列）  七、70||4,110,546,146.45|4,773,174,034.82
其中：对联营企业和合营企业的投资收益||2,793,216,063.21|2,847,400,101.16
以摊余成本计量的金融资产终止确认收益||-54,978,395.07|-3,927,322.18
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、72|492,239,349.68|2,061,332,365.64
信用减值损失（损失以“-”号填列）|七、73|-2,802,734,210.21|-1,046,593,059.64
资产减值损失（损失以“-”号填列）|七、74|-5,244,154,365.63|-3,376,084,643.32
资产处置收益（损失以“－”号填列）|七、75|148,240,059.84|24,631,946.68
三、营业利润（亏损以“－”号填列）||19,320,486,772.89|31,636,096,583.89
加：营业外收入|七、76|926,210,265.24|921,325,394.64
减：营业外支出|七、77|2,313,696,150.45|1,867,635,846.65
四、利润总额（亏损总额以“－”号填列）||17,933,000,887.68|30,689,786,131.88
减：所得税费用|七、78|8,490,192,366.70|9,554,126,605.91
五、净利润（净亏损以“－”号填列）||9,442,808,520.98|21,135,659,525.97
page|191
项目|附注|2021 年度|2020 年度
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||9,442,808,520.98|21,135,659,525.97
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||6,179,032,653.90|14,997,774,444.48
2.少数股东损益（净亏损以“-”号填列）||3,263,775,867.08|6,137,885,081.49
六、其他综合收益的税后净额||81,628,000.38|769,861,611.51
（一）归属母公司所有者的其他综合收益的税后净额||229,244,456.78|864,382,899.50
1．不能重分类进损益的其他综合收益||-91,959,497.17|-59,153,194.30
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益||-16,510,003.36|8,869,423.60
（3）其他权益工具投资公允价值变动||-75,449,493.81|-68,022,617.90
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||321,203,953.95|923,536,093.80
（1）权益法下可转损益的其他综合收益||-1,396,315.86|17,176,826.44
（2）其他债权投资公允价值变动||136,483,621.82|171,548,235.21
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||186,116,647.99|734,811,032.15
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-147,616,456.40|-94,521,287.99
七、综合收益总额||9,524,436,521.36|21,905,521,137.48
（一）归属于母公司所有者的综合收益总额||6,408,277,110.68|15,862,157,343.98
（二）归属于少数股东的综合收益总额||3,116,159,410.68|6,043,363,793.50
八、每股收益：|||
（一）基本每股收益(元/股)||0.48|1.17
（二）稀释每股收益(元/股)||0.48|1.17
