page|139
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七（1）|452,704,609|462,112,946
结算备付金|||
拆出资金|||
交易性金融资产|七（2）|512,863,280|40,096,493
衍生金融资产|||
应收票据|七（4）|6,499,771|5,828,130
应收账款|七（5）|224,366,782|260,037,657
应收款项融资|||
预付款项|七（7）|33,217,252|36,276,341
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七（8）|21,778,323|23,286,124
其中：应收利息||849,710|578,405
应收股利|||
买入返售金融资产|||
存货|七（9）|392,236,039|424,965,761
合同资产|||
持有待售资产|||
一年内到期的非流动资产|七（12）|5,371,149|17,098,757
其他流动资产|七（13）|148,353,510|12,995,328
page|140
流动资产合计||1,797,390,715|1,282,697,537
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七（16）|20,037,461|
长期股权投资|七（17）|13,705,084|16,085,503
其他权益工具投资|七（18）||-    4,000,000
其他非流动金融资产|七（19）||-    14,158,341
投资性房地产|七（20）|48,868,974|28,742,390
固定资产|七（21）|329,499,945|365,578,708
在建工程|七（22）|260,542,124|162,505,079
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七（26）|75,889,316|86,846,642
开发支出|||
商誉|七（28）|78,503,513|613,392,806
长期待摊费用|七（29）|26,015,679|44,221,072
递延所得税资产|七（30）|38,700,756|38,804,706
其他非流动资产|七（31）|2,092,759|3,941,581
非流动资产合计||893,855,611|1,378,276,828
资产总计||2,691,246,326|2,660,974,365
流动负债：|||
短期借款|七（32）|54,000,000|70,000,000
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||169,144,685|160,773,653
预收款项|||-    23,268,310
合同负债||16,166,423|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七（39）|51,667,892|44,406,959
应交税费|七（40）|19,206,340|23,703,984
其他应付款|七（41）|105,810,549|93,262,248
其中：应付利息|||
应付股利||4,500,000|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七（43）|1,255,890|
其他流动负债|七（44）|45,701,388|22,849,486
流动负债合计||462,953,167|438,264,640
page|141
|||
非流动负债：|||
保险合同准备金|||
长期借款|七（45）||-    38,000,000
应付债券|七（46）|497,497,631|
其中：优先股|||
永续债|||
租赁负债|七（47）||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七（51）|8,687,978|10,572,544
递延所得税负债|七（30）|797,858|876,356
其他非流动负债|七（52）|758,301|855,799
非流动负债合计||507,741,768|50,304,699
负债合计||970,694,935|488,569,339
所有者权益（或股东权益）：|||
实收资本（或股本）|七（53）|428,895,467|431,402,167
其他权益工具|七（54）|104,071,347|
其中：优先股|||
永续债|||
资本公积|七（55）|1,089,355,886|1,104,951,998
减：库存股|七（56）|100,030,262|117,609,050
其他综合收益|七（57）|-5,227,063|-171,925
专项储备|||
盈余公积|七（59）|87,172,002|87,172,002
一般风险准备|||
未分配利润|七（60）|101,523,977|646,731,431
归属于母公司所有者权益（或股东权益）合计||1,705,761,354|2,152,476,623
少数股东权益||14,790,037|19,928,403
所有者权益（或股东权益）合计||1,720,551,391|2,172,405,026
负债和所有者权益（或股东权益）总计||2,691,246,326|2,660,974,365
