page|61
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||10,536,154,411.12|10,610,415,196.95
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,587,434.63|2,006,822.46
收到其他与经营活动有关的现金|七.76(1)|43,169,147.25|57,760,249.70
经营活动现金流入小计||10,581,910,993.00|10,670,182,269.11
购买商品、接受劳务支付的现金||9,660,350,109.90|9,417,981,056.25
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||502,353,302.36|469,381,363.00
支付的各项税费||300,110,281.77|283,860,440.66
支付其他与经营活动有关的现金|七.76(2)|326,768,461.00|305,200,358.49
经营活动现金流出小计||10,789,582,155.03|10,476,423,218.40
经营活动产生的现金流量净额||-207,671,162.03|193,759,050.71
二、投资活动产生的现金流量：|||
收回投资收到的现金||126,978,298.63|189,553,641.75
取得投资收益收到的现金||52,041,037.20|46,679,379.09
处置固定资产、无形资产和其他长期资产收回的现金净额||114,567,907.32|51,793,992.96
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七.76(3)||20,000,000.00
投资活动现金流入小计||293,587,243.15|308,027,013.80
购建固定资产、无形资产和其他长期资产支付的现金||213,110,638.35|217,000,600.25
投资支付的现金||426,526,033.01|199,505,787.07
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七.76(4)|5,391,111.87|28,643,215.47
投资活动现金流出小计||645,027,783.23|445,149,602.79
投资活动产生的现金流量净额||-351,440,540.08|-137,122,588.99
page|62
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||113,000,000.00|42,000,000.00
其中：子公司吸收少数股东投资收到的现金||113,000,000.00|42,000,000.00
取得借款收到的现金||1,842,752,701.25|1,574,829,095.83
收到其他与筹资活动有关的现金|七.76(5)|72,367,200.00|
筹资活动现金流入小计||2,028,119,901.25|1,616,829,095.83
偿还债务支付的现金||1,493,543,977.79|1,590,905,768.92
分配股利、利润或偿付利息支付的现金||184,167,511.02|120,306,025.56
其中：子公司支付给少数股东的股利、利润||8,298,531.17|7,695,000.00
支付其他与筹资活动有关的现金|七.76(6)||66,500,000.00
筹资活动现金流出小计||1,677,711,488.81|1,777,711,794.48
筹资活动产生的现金流量净额||350,408,412.44|-160,882,698.65
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-208,703,289.67|-104,246,236.93
加：期初现金及现金等价物余额||642,732,277.33|746,978,514.26
六、期末现金及现金等价物余额||434,028,987.66|642,732,277.33
