page|118
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||135,719,094.69|131,954,936.94
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|23,730,624.38|5,042,636.67
经营活动现金流入小计||159,449,719.07|136,997,573.61
购买商品、接受劳务支付的现金||48,755,347.84|42,257,709.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||29,818,929.01|22,861,762.16
支付的各项税费||21,313,044.36|28,847,505.31
支付其他与经营活动有关的现金|七、78|10,145,209.53|11,139,491.38
page|119
经营活动现金流出小计||110,032,530.74|105,106,468.58
经营活动产生的现金流量净额||49,417,188.33|31,891,105.03
二、投资活动产生的现金流量：|||
收回投资收到的现金||529,000,000.00|96,000,000.00
取得投资收益收到的现金||3,380,816.11|551,318.91
处置固定资产、无形资产和其他长期资产收回的现金净额||166,000.00|17,900.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||2,560,000.00
投资活动现金流入小计||532,546,816.11|99,129,218.91
购建固定资产、无形资产和其他长期资产支付的现金||8,034,269.89|10,269,484.62
投资支付的现金||920,000,000.00|92,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||928,034,269.89|102,269,484.62
投资活动产生的现金流量净额||-395,487,453.78|-3,140,265.71
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||519,521,200.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|45,000,000.00
收到其他与筹资活动有关的现金|七、78||247,500.00
筹资活动现金流入小计||549,521,200.00|45,247,500.00
偿还债务支付的现金||40,000,000.00|35,000,000.00
分配股利、利润或偿付利息支付的现金||1,463,249.45|31,836,530.26
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|8,990,865.92|
筹资活动现金流出小计||50,454,115.37|66,836,530.26
筹资活动产生的现金流量净额||499,067,084.63|-21,589,030.26
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||152,996,819.18|7,161,809.06
加：期初现金及现金等价物余额||27,415,701.23|20,253,892.17
page|120
六、期末现金及现金等价物余额||180,412,520.41|27,415,701.23
