page|122
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||304,785,422.64|254,459,779.73
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、78|21,177,432.63|23,539,449.04
经营活动现金流入小计||325,962,855.27|277,999,228.77
购买商品、接受劳务支付的现金||87,393,775.66|122,141,596.24
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||48,043,694.45|46,250,701.23
支付的各项税费||36,526,619.18|38,576,003.59
支付其他与经营活动有关的现金|七、78|26,657,009.64|29,426,175.46
经营活动现金流出小计||198,621,098.93|236,394,476.52
经营活动产生的现金流量净额||127,341,756.34|41,604,752.25
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,996,817,000.00|
page|123
取得投资收益收到的现金||13,733,391.67|
处置固定资产、无形资产和其他长期资产收回的现金净额||558,250.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,011,108,641.67|
购建固定资产、无形资产和其他长期资产支付的现金||95,797,332.41|13,110,316.30
投资支付的现金||2,916,567,000.00|450,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||10,667.34
投资活动现金流出小计||3,012,364,332.41|463,120,983.64
投资活动产生的现金流量净额||-1,255,690.74|-463,120,983.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||580,605,064.04
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|66,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||30,000,000.00|646,605,064.04
偿还债务支付的现金||104,000,000.00|116,160,000.00
分配股利、利润或偿付利息支付的现金||32,850,091.44|8,901,803.20
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|900,000.00|37,694,394.17
筹资活动现金流出小计||137,750,091.44|162,756,197.37
筹资活动产生的现金流量净额||-107,750,091.44|483,848,866.67
四、汇率变动对现金及现金等价物的影响||70,880.00|6,837.48
五、现金及现金等价物净增加额||18,406,854.16|62,339,472.76
加：期初现金及现金等价物余额||117,226,798.39|54,887,325.63
六、期末现金及现金等价物余额||135,633,652.55|117,226,798.39
