page|121
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七、1|1,468,559,060.19|1,153,463,270.59
结算备付金|||
拆出资金|||
交易性金融资产|七、2|86,190,000.00|100,400,000.00
衍生金融资产|||
应收票据|||
应收账款|七、5|342,895,682.78|345,546,041.17
应收款项融资|七、6|88,346,569.79|62,597,934.35
预付款项|七、7|13,181,669.19|10,069,466.44
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|10,786,898.38|9,366,728.74
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|318,385,155.34|394,229,523.42
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|648,035.83|4,959,316.84
流动资产合计||2,328,993,071.50|2,080,632,281.55
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|七、18|22,428,762.62|22,985,903.48
其他非流动金融资产|||
投资性房地产|七、20|225,136,470.22|238,192,911.20
固定资产|七、21|229,986,331.23|247,142,630.54
在建工程|七、22|24,981,016.29|6,429,459.89
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|94,827,306.07|103,991,983.79
开发支出|||
商誉|七、28|1,391,483,923.95|2,242,652,269.71
长期待摊费用|七、29|87,848.93|185,074.16
page|122
递延所得税资产|七、30|23,983,465.83|30,574,397.30
其他非流动资产|七、31||203,400.00
非流动资产合计||2,012,915,125.14|2,892,358,030.07
资产总计||4,341,908,196.64|4,972,990,311.62
流动负债：|||
短期借款|七、32|16,000,000.00|
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|26,731,228.00|29,835,748.85
应付账款|七、36|93,158,729.72|81,407,113.35
预收款项|七、37||211,552,128.65
合同负债|七、38|113,360,860.84|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|25,093,541.25|17,348,123.67
应交税费|七、40|43,717,229.98|22,495,493.29
其他应付款||99,560,097.40|179,331,598.47
其中：应付利息|||
应付股利||24,105,597.36|21,739,866.15
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||417,621,687.19|541,970,206.28
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|1,403,181.74|2,286,505.16
递延所得税负债|七、30|8,896,937.28|11,766,223.09
其他非流动负债|||
非流动负债合计||10,300,119.02|14,052,728.25
负债合计||427,921,806.21|556,022,934.53
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|272,521,901.00|194,738,751.00
其他权益工具|||
其中：优先股|||
page|123
永续债|||
资本公积|七、55|2,415,740,047.62|2,417,780,906.34
减：库存股|七、56|62,708,348.43|134,227,265.96
其他综合收益|七、57|-21,591,237.38|-21,034,096.52
专项储备|||
盈余公积|七、59|116,969,444.96|105,125,543.40
一般风险准备|||
未分配利润|七、60|1,128,530,425.03|1,807,987,256.30
归属 于母公司所有 者权益（或股东权益）合计||3,849,462,232.80|4,370,371,094.56
少数股东权益||64,524,157.63|46,596,282.53
所 有 者 权 益 （ 或 股 东 权益）合计||3,913,986,390.43|4,416,967,377.09
负债和所有者权益（或股东权益）总计||4,341,908,196.64|4,972,990,311.62
