page|98
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||72,204,777,221.95|55,657,739,851.89
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
page|99
收到的税费返还||14,897,198.51|1,048,566,009.73
收到其他与经营活动有关的现金||756,598,735.87|1,032,856,082.25
经营活动现金流入小计||72,976,273,156.33|57,739,161,943.87
购买商品、接受劳务支付的现金||52,992,633,237.19|46,793,599,863.56
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||5,333,361,922.38|4,139,771,942.56
支付的各项税费||2,766,970,080.02|1,876,097,144.05
支付其他与经营活动有关的现金||908,877,705.27|1,056,184,840.68
经营活动现金流出小计||62,001,842,944.86|53,865,653,790.85
经营活动产生的现金流量净额||10,974,430,211.47|3,873,508,153.02
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,760,070.70|22,039,008.35
处置固定资产、无形资产和其他长期资产收回的现金净额||20,672.00|774,215.10
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||173,064.49|
投资活动现金流入小计||1,953,807.19|22,813,223.45
购建固定资产、无形资产和其他长期资产支付的现金||949,920,047.75|1,095,963,282.98
投资支付的现金||115,433,801.20|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||11,339,259.00|
投资活动现金流出小计||1,076,693,107.95|1,095,963,282.98
投资活动产生的现金流量净额||-1,074,739,300.76|-1,073,150,059.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||73,300,000.00|388,011.36
其中：子公司吸收少数股东投资收到的现金||73,300,000.00|
取得借款收到的现金||21,612,200,000.00|28,200,834,000.00
page|100
收到其他与筹资活动有关的现金||15,285,021,300.08|10,915,605,295.73
筹资活动现金流入小计||36,970,521,300.08|39,116,827,307.09
偿还债务支付的现金||27,698,643,386.96|30,695,388,623.19
分配股利、利润或偿付利息支付的现金||2,256,202,616.69|1,799,803,454.28
其中：子公司支付给少数股东的股利、利润||502,775,000.00|74,448,779.22
支付其他与筹资活动有关的现金||15,142,382,603.89|12,008,210,104.76
筹资活动现金流出小计||45,097,228,607.54|44,503,402,182.23
筹资活动产生的现金流量净额||-8,126,707,307.46|-5,386,574,875.14
四、汇率变动对现金及现金等价物的影响||-6,200,123.27|-54,207,039.81
五、现金及现金等价物净增加额||1,766,783,479.98|-2,640,423,821.46
加：期初现金及现金等价物余额||3,244,717,523.10|5,885,141,344.56
六、期末现金及现金等价物余额||5,011,501,003.08|3,244,717,523.10
