page|77
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
page|78
销售商品、提供劳务收到的现金||621,880,699.29|545,944,769.58
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||38,750,698.72|7,011,381.42
收到其他与经营活动有关的现金||6,569,881.19|81,830,266.88
经营活动现金流入小计||667,201,279.20|634,786,417.88
购买商品、接受劳务支付的现金||385,395,521.73|386,855,913.68
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||121,557,761.14|94,021,775.06
支付的各项税费||29,583,053.39|13,717,570.18
支付其他与经营活动有关的现金||65,056,707.15|109,536,764.77
经营活动现金流出小计||601,593,043.41|604,132,023.69
经营活动产生的现金流量净额||65,608,235.79|30,654,394.19
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,008,778,368.00|1,367,439,900.00
取得投资收益收到的现金||3,926,504.36|6,802,574.29
处置固定资产、无形资产和其他长期资产收回的现金净额||77,137.47|1,309.73
处置子公司及其他营业单位收到的现金净额|||276,561.48
收到其他与投资活动有关的现金|||3,461,521.00
投资活动现金流入小计||1,012,782,009.83|1,377,981,866.50
购建固定资产、无形资产和其他长期资产支付的现金||88,770,578.55|442,287,442.14
投资支付的现金||968,236,684.25|1,286,915,520.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||2,846,307.97|
投资活动现金流出小计||1,059,853,570.77|1,729,202,962.14
投资活动产生的现金流量净额||-47,071,560.94|-351,221,095.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,800,000.00|8,886,800.00
其中：子公司吸收少数股东投资收到的现金||4,800,000.00|2,250,000.00
取得借款收到的现金||284,046,176.30|527,697,779.75
page|79
收到其他与筹资活动有关的现金||31,576,242.60|54,531,467.27
筹资活动现金流入小计||320,422,418.90|591,116,047.02
偿还债务支付的现金||341,291,220.50|167,581,479.17
分配股利、利润或偿付利息支付的现金||22,539,002.85|24,650,941.52
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||74,655,724.39|33,814,709.21
筹资活动现金流出小计||438,485,947.74|226,047,129.90
筹资活动产生的现金流量净额||-118,063,528.84|365,068,917.12
四、汇率变动对现金及现金等价物的影响||-4,564,999.46|-166,623.53
五、现金及现金等价物净增加额||-104,091,853.45|44,335,592.14
加：期初现金及现金等价物余额||197,039,121.17|152,703,529.03
六、期末现金及现金等价物余额||92,947,267.72|197,039,121.17
