page|70
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||116,700,487.36|211,162,495.70
结算备付金|||
拆出资金|||
交易性金融资产||101,933,007.29|156,980,960.00
衍生金融资产|||
应收票据||4,380,637.13|
应收账款||122,096,046.67|173,344,215.86
应收款项融资||7,032,269.93|4,991,445.99
预付款项||4,102,738.57|3,436,706.97
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||1,766,446.70|1,870,410.07
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||115,681,670.21|120,412,667.10
合同资产|||-
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||44,795,131.49|68,496,550.78
流动资产合计||518,488,435.35|740,695,452.47
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||806,555.01|
其他权益工具投资|||
page|71
其他非流动金融资产||127,021,300.00|101,810,100.00
投资性房地产|||
固定资产||505,352,118.56|455,289,419.21
在建工程||195,860,491.47|182,075,772.00
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||81,293,693.29|84,267,017.01
开发支出|||
商誉||9,005,130.24|13,852,383.17
长期待摊费用||123,638,170.93|130,703,960.42
递延所得税资产||46,159,792.56|27,991,086.59
其他非流动资产||5,257,814.84|28,033,942.82
非流动资产合计||1,094,395,066.90|1,024,023,681.22
资产总计||1,612,883,502.25|1,764,719,133.69
流动负债：|||
短期借款||150,849,928.44|247,165,719.72
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||62,477,683.54|56,126,276.63
应付账款||266,828,922.97|239,760,070.31
预收款项||148,914.53|11,004,168.90
合同负债||13,366,061.06|-
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||15,363,784.99|12,061,955.91
应交税费||2,209,307.02|1,892,820.02
其他应付款||13,360,621.30|22,277,456.47
其中：应付利息|||1,707,607.06
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||36,155,236.11|27,525,339.76
其他流动负债||799,167.71|680,681.48
流动负债合计||561,559,627.67|618,494,489.20
非流动负债：|||
保险合同准备金|||
长期借款||179,166,666.66|175,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||4,315,260.25
page|72
长期应付职工薪酬|||
预计负债|||
递延收益||48,881,965.93|50,107,660.21
递延所得税负债||2,845,360.99|
其他非流动负债|||
非流动负债合计||230,893,993.58|229,422,920.46
负债合计||792,453,621.25|847,917,409.66
所有者权益（或股东权益）：|||
实收资本（或股本）||211,066,000.00|211,085,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||457,536,317.52|457,729,349.93
减：库存股||18,175,770.00|18,372,800.00
其他综合收益||-784,747.09|872,879.69
专项储备|||
盈余公积||54,339,604.73|52,168,466.52
一般风险准备|||
未分配利润||97,662,666.67|187,104,038.51
归属于母公司所有者权益（或股东权益）合计||801,644,071.83|890,586,934.65
少数股东权益||18,785,809.17|26,214,789.38
所有者权益（或股东权益）合计||820,429,881.00|916,801,724.03
负债和所有者权益（或股东权益）总计||1,612,883,502.25|1,764,719,133.69
