page|93
项目|附注|2021 年度|2020 年度
一、营业总收入||7,252,254,088.48|6,349,599,844.62
其中：营业收入|七、61|7,252,254,088.48|6,349,599,844.62
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||5,664,613,760.49|4,737,299,293.60
其中：营业成本|七、61|4,251,989,395.56|3,578,652,450.71
利息支出|||
手续费及佣金支出|||
page|94
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|103,302,003.19|90,489,682.27
销售费用|七、63|156,697,071.27|116,465,937.50
管理费用|七、64|1,109,035,246.51|912,277,836.39
研发费用|七、65|3,428,436.00|4,719,242.00
财务费用|七、66|40,161,607.96|34,694,144.73
其中：利息费用||154,058,536.48|84,139,981.24
利息收入||52,550,345.78|44,079,183.48
加：其他收益|七、67|379,449,709.03|195,524,256.66
|投资收益（损失以“－”号填列）  七、68|223,435,598.73|224,579,838.25
其中：对联营企业和合营企业的投资收益||177,393,791.58|178,033,637.00
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-1,987,395.36|3,057,534.25
信用减值损失（损失以“-”号填列）|七、71|-23,344,028.60|-19,056,027.22
资产减值损失（损失以“-”号填列）|七、72|2,035,270.73|-211,818.18
资产处置收益（损失以“－”号填列）|七、73|237,908,980.19|4,929,699.99
三、营业利润（亏损以“－”号填列）||2,405,138,462.71|2,021,124,034.77
加：营业外收入|七、74|86,065,304.03|79,694,840.35
减：营业外支出|七、75|22,461,929.64|17,120,655.61
四、利润总额（亏损总额以“－”号填列）||2,468,741,837.10|2,083,698,219.51
减：所得税费用|七、76|392,843,817.94|306,983,291.74
五、净利润（净亏损以“－”号填列）||2,075,898,019.16|1,776,714,927.77
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||2,075,898,019.16|1,776,714,927.77
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||2,077,554,122.67|1,773,730,161.83
2.少数股东损益（净亏损以“-”号填列）||-1,656,103.51|2,984,765.94
六、其他综合收益的税后净额|七、77|-161,446,862.26|-163,569,042.98
（一）归属母公司所有者的其他综合收益的税后净额||-161,446,862.26|-163,569,042.98
page|95
1．不能重分类进损益的其他综合收益||-161,446,862.26|-163,569,042.98
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-161,446,862.26|-163,569,042.98
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,914,451,156.90|1,613,145,884.79
（一）归属于母公司所有者的综合收益总额||1,916,107,260.41|1,610,161,118.85
（二）归属于少数股东的综合收益总额||-1,656,103.51|2,984,765.94
八、每股收益：|||
（一）基本每股收益(元/股)||0.43|0.37
（二）稀释每股收益(元/股)||0.43|0.37
