page|91
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||372,990,320.43|5,762,639,395.63
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金||1,513,175.47|1,400,150.83
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,762,776.04|1,563,237.39
收到其他与经营活动有关的现金|七（七十六）|1,232,524,953.13|875,914,659.76
经营活动现金流入小计||1,608,791,225.07|6,641,517,443.61
购买商品、接受劳务支付的现金||215,019,383.15|5,200,816,479.12
客户贷款及垫款净增加额||-2,481,966.00|15,414,620.40
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||49,033,100.50|68,604,935.05
支付的各项税费||26,212,032.72|83,435,776.13
支付其他与经营活动有关的现金|七（七十六）|1,282,080,414.52|1,078,957,725.29
经营活动现金流出小计||1,569,862,964.89|6,447,229,535.99
经营活动产生的现金流量净额||38,928,260.18|194,287,907.62
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||1,301,357.90
处置固定资产、无形资产和其||1,553,704.00|132,400.00
page|92
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七（七十六）||36,220,000.00
投资活动现金流入小计||1,553,704.00|37,653,757.90
购建固定资产、无形资产和其他长期资产支付的现金||6,835,777.02|568,585.36
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七（七十六）||13,720,000.00
投资活动现金流出小计||6,835,777.02|14,288,585.36
投资活动产生的现金流量净额||-5,282,073.02|23,365,172.54
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||27,000,000.00|572,000,000.00
发行债券收到的现金|||492,589,132.39
收到其他与筹资活动有关的现金|七（七十六）||853,309.38
筹资活动现金流入小计||27,000,000.00|1,065,442,441.77
偿还债务支付的现金||27,621,985.23|1,169,143,587.09
分配股利、利润或偿付利息支付的现金||654,906.89|156,672,804.04
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||28,276,892.12|1,325,816,391.13
筹资活动产生的现金流量净额||-1,276,892.12|-260,373,949.36
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||32,369,295.04|-42,720,869.20
加：期初现金及现金等价物余额||54,361,943.29|97,082,812.49
六、期末现金及现金等价物余额||86,731,238.33|54,361,943.29
