page|68
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|6,273,415,580.11|4,971,330,414.00
其中：营业收入|七、61|6,273,415,580.11|4,971,330,414.00
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|6,061,727,440.87|4,794,847,003.67
其中：营业成本|七、61|5,777,832,729.50|4,611,350,700.34
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|11,909,108.74|6,380,146.87
销售费用|七、63|37,497,268.09|30,135,633.22
管理费用|七、64|29,874,677.81|16,012,452.62
研发费用|七、65|151,644,203.76|102,437,387.16
财务费用|七、66|52,969,452.97|28,530,683.46
其中：利息费用||51,505,070.91|29,165,051.64
利息收入||1,168,624.85|1,072,604.20
加：其他收益|七、67|6,263,827.60|6,026,584.68
投资收益（损失以“－”号填列）|七、68|12,008,999.13|8,695,135.05
page|69
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|79,701.80|310,981.00
信用减值损失（损失以“-”号填列）|七、71|-19,032,479.12|-8,295,482.40
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|七、73|-9,371.02|380,204.59
三、营业利润（亏损以“－”号填列）||210,998,817.63|183,600,833.25
加：营业外收入|七、74|6,750.00|9,000.00
减：营业外支出|七、75|2,435,640.11|625,750.00
四、利润总额（亏损总额以“－”号填列）||208,569,927.52|182,984,083.25
减：所得税费用|七、76|34,350,366.98|27,145,966.71
五、净利润（净亏损以“－”号填列）||174,219,560.54|155,838,116.54
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||174,219,560.54|155,838,116.54
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||174,219,560.54|155,838,116.54
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
page|70
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||174,219,560.54|155,838,116.54
（一）归属于母公司所有者的综合收益总额||174,219,560.54|155,838,116.54
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.98|0.87
（二）稀释每股收益(元/股)||0.95|0.87
