page|131
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||926,301,858.98|676,416,273.19
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||22,599,249.37|9,526,123.52
收到其他与经营活动有关的现金||56,384,371.69|25,034,193.14
经营活动现金流入小计||1,005,285,480.04|710,976,589.85
购买商品、接受劳务支付的现金||515,502,221.62|337,361,145.62
page|132
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||268,049,902.50|146,923,778.09
支付的各项税费||75,989,492.59|43,006,866.11
支付其他与经营活动有关的现金||87,909,310.11|66,895,480.44
经营活动现金流出小计||947,450,926.82|594,187,270.26
经营活动产生的现金流量净额||57,834,553.22|116,789,319.59
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,183,098.63|
处置固定资产、无形资产和其他长期资产收回的现金净额||15,639.00|1,370.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||647,609.34|
投资活动现金流入小计||1,846,346.97|1,370.00
购建固定资产、无形资产和其他长期资产支付的现金||287,685,739.09|71,162,640.15
投资支付的现金||20,000,000.00|3,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||307,685,739.09|74,162,640.15
投资活动产生的现金流量净额||-305,839,392.12|-74,161,270.15
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,132,241,090.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,000,000.00|89,904,600.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,136,241,090.00|89,904,600.00
偿还债务支付的现金||80,904,600.00|37,000,000.00
分配股利、利润或偿付利息支付的现金||1,820,280.73|2,627,245.92
page|133
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||46,222,490.46|
筹资活动现金流出小计||128,947,371.19|39,627,245.92
筹资活动产生的现金流量净额||1,007,293,718.81|50,277,354.08
四、汇率变动对现金及现金等价物的影响||-7,242,227.96|-9,289,830.44
五、现金及现金等价物净增加额||752,046,651.95|83,615,573.08
加：期初现金及现金等价物余额||281,712,919.14|198,097,346.06
六、期末现金及现金等价物余额||1,033,759,571.09|281,712,919.14
