page|96
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|1,166,368,956.80|1,887,970,309.68
结算备付金|||
拆出资金|||
交易性金融资产|七、2|239,093,834.90|241,843,193.76
衍生金融资产|||
应收票据|||
应收账款|七、5|181,671,148.37|41,008,644.82
应收款项融资|七、6|5,070,800.00|4,773,441.20
预付款项|七、7|2,968,956.27|4,973,888.48
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|8,307,408.28|20,665,280.61
其中：应收利息|||
应收股利|||14,373,372.06
买入返售金融资产|||
存货|七、9|42,116,528.34|22,346,057.11
合同资产|七、10|150,058,432.63|72,134,768.09
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|60,951,211.77|11,420,558.30
流动资产合计||1,856,607,277.36|2,307,136,142.05
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|七、16||101,430,864.17
长期股权投资|七、17|214,466,100.46|420,067,454.33
其他权益工具投资|七、18|15,357,018.46|17,275,772.51
其他非流动金融资产|||
投资性房地产|||
固定资产|七、21|1,644,658,758.89|2,249,043,974.20
在建工程|七、22|64,159,021.27|87,419,133.44
page|97
生产性生物资产|||
油气资产|||
使用权资产|七、25|14,550,874.97|
无形资产|七、26|838,532,685.36|168,141,576.10
开发支出|||
商誉|||
长期待摊费用|七、29|13,684,469.17|12,861,830.93
递延所得税资产|七、30|96,348,687.35|91,412,453.74
其他非流动资产|七、31|958,125,514.21|200,000.00
非流动资产合计||3,859,883,130.14|3,147,853,059.42
资产总计||5,716,490,407.50|5,454,989,201.47
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|9,000,000.00|2,000,000.00
应付账款|七、36|443,807,500.62|373,355,538.73
预收款项|||
合同负债|七、38|500,201,141.48|468,119,255.88
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|78,272,080.46|61,471,002.37
应交税费|七、40|36,636,398.54|47,235,138.49
其他应付款|七、41|63,009,813.20|64,178,277.15
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|171,355,363.79|109,000,000.00
其他流动负债|七、44|41,945,118.01|34,605,618.02
流动负债合计||1,344,227,416.10|1,159,964,830.64
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|七、46|584,433,858.67|743,675,602.71
其中：优先股|||
永续债|||
租赁负债|七、47|4,133,653.33|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|50,190,509.66|470,930,901.25
递延所得税负债|七、30|4,870,531.06|2,894,393.64
page|98
其他非流动负债|七、52|432,785,463.51|
非流动负债合计||1,076,414,016.23|1,217,500,897.60
负债合计||2,420,641,432.33|2,377,465,728.24
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|935,210,292.00|935,210,292.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|391,468,425.60|391,503,461.25
减：库存股|||
其他综合收益|七、57|5,232,163.77|6,596,132.47
专项储备|七、58|43,938,950.42|43,938,950.42
盈余公积|七、59|230,473,205.09|215,964,736.56
一般风险准备|||
未分配利润|七、60|1,689,525,938.29|1,484,309,900.53
归属于母公司所有者权益（或股东权益）合计||3,295,848,975.17|3,077,523,473.23
少数股东权益|||
所有者权益（或股东权益）合计||3,295,848,975.17|3,077,523,473.23
负债和所有者权益（或股东权益）总计||5,716,490,407.50|5,454,989,201.47
