page|117
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|461,212,048.08|200,960,804.91
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|七、4|50,196,832.03|129,259,767.80
应收账款|七、5|369,179,183.42|202,467,043.84
应收款项融资|七、6|119,845,743.63|80,716,927.08
预付款项|七、7|4,686,707.08|4,533,679.43
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|2,801,782.33|4,958,758.97
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|255,888,862.77|122,575,358.02
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|2,809,585.38|4,699,399.87
流动资产合计||1,266,620,744.72|750,171,739.92
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|12,000,000.00|
其他权益工具投资|七、18|1,092,220.57|
其他非流动金融资产|||
投资性房地产|七、20|24,068,279.50|25,420,230.16
固定资产|七、21|151,549,256.26|136,655,035.54
page|118
在建工程|七、22|11,295,705.51|7,261,991.97
生产性生物资产|||
油气资产|||
使用权资产|七、25|2,381,850.19|
无形资产|七、26|52,070,196.66|8,546,717.53
开发支出|||
商誉|||
长期待摊费用|七、29|359,068.96|306,751.65
递延所得税资产|七、30|9,239,382.63|9,874,147.49
其他非流动资产|七、31|6,200,887.01|22,745,464.70
非流动资产合计||270,256,847.29|210,810,339.04
资产总计||1,536,877,592.01|960,982,078.96
流动负债：|||
短期借款|七、32||60,065,161.15
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|137,549,744.66|119,635,594.82
应付账款|七、36|354,268,080.00|208,719,337.90
预收款项|||
合同负债|七、38|6,757,822.58|7,582,778.31
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|16,948,227.34|13,422,367.47
应交税费|七、40|3,618,522.65|1,130,898.17
其他应付款|七、41|2,026,008.61|975,524.93
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|1,434,753.02|
其他流动负债|七、44|768,753.84|985,761.20
流动负债合计||523,371,912.70|412,517,423.95
非流动负债：|||
保险合同准备金|||
page|119
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|1,186,523.62|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|7,067,630.81|9,743,461.05
递延所得税负债|七、30|7,544,749.71|4,605,791.60
其他非流动负债|||
非流动负债合计|七、52|15,798,904.14|14,349,252.65
负债合计||539,170,816.84|426,866,676.60
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|108,000,000.00|81,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|514,360,990.81|191,527,594.60
减：库存股|||
其他综合收益|七、57|-33,361.37|
专项储备|||
盈余公积|七、59|29,744,164.39|22,920,039.54
一般风险准备|||
未分配利润|七、60|345,256,419.09|238,216,556.99
归属于母公司所有者权益（或股东权益）合计||997,328,212.92|533,664,191.13
少数股东权益||378,562.25|451,211.23
所有者权益（或股东权益）合计||997,706,775.17|534,115,402.36
负债和所有者权益（或股东权益）总计||1,536,877,592.01|960,982,078.96
