page|99
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||43,201,081|27,209,989
客户存款和同业存放款项净增加额|||
存放中央银行款项净减少额||288,531|-
吸收存款净增加额||1,356,310|1,812,379
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额||1,200,000|200,000
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七(83(1))|1,374,530|993,764
经营活动现金流入小计||47,420,452|30,216,132
购买商品、接受劳务支付的现金||31,290,025|16,651,604
客户贷款及垫款净增加额|||
发放贷款和垫款的净增加额||256,910|521,260
买入返售金融资产净增加额||1,240,078|299,949
存放中央银行和同业款项净增加额||-|125,743
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||4,307,827|3,830,444
支付的各项税费||1,813,382|1,500,666
支付其他与经营活动有关的现金|七(83(2))|475,849|610,646
经营活动现金流出小计||39,384,071|23,540,312
经营活动产生的现金流量净额|七(84(1))|8,036,381|6,675,820
二、投资活动产生的现金流量：|||
收回投资收到的现金||436,736|1,170,300
取得投资收益收到的现金||575,073|634,368
处置固定资产、无形资产和其他长期资产收回的现金净额||211,238|372,229
处置子公司及其他营业单位收到的现金净额|七(84(3))|30,129|36,227
处置合/联营企业收到的现金净额||55,506|2,260
取得子公司收到的现金净额|七(84(2))|3,172|-
收到其他与投资活动有关的现金|七(83(3))|116,987|193,419
投资活动现金流入小计||1,428,841|2,408,803
购建固定资产、无形资产和其他长期资产支付的现金||6,365,505|4,390,116
投资支付的现金||383,470|1,517,633
质押贷款净增加额|||
page|100
取得子公司及其他营业单位支付的现金净额|七(84(2))|-|504,769
支付其他与投资活动有关的现金|七(83(4))|166,460|201,687
投资活动现金流出小计||6,915,435|6,614,205
投资活动产生的现金流量净额||-5,486,594|-4,205,402
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||395,081|10,126,231
其中：子公司吸收少数股东投资收到的现金||395,081|40,000
发行债券收到的现金||4,810,000|3,000,000
取得借款收到的现金||13,628,028|8,576,863
收到其他与筹资活动有关的现金|七(83(5))|285,000|167,500
筹资活动现金流入小计||19,118,109|21,870,594
偿还债务支付的现金||10,504,929|12,368,644
分配股利、利润或偿付利息支付的现金||2,233,055|2,516,374
其中：子公司支付给少数股东的股利、利润||373,261|537,015
偿还债券支付的现金||4,500,000|3,000,000
支付其他与筹资活动有关的现金|七(83(6))|3,845,420|3,125,544
筹资活动现金流出小计||21,083,404|21,010,562
筹资活动产生的现金流量净额||-1,965,295|860,032
四、汇率变动对现金及现金等价物的影响||-10,293|-23,740
五、现金及现金等价物净增加额|七(84(1))|574,199|3,306,710
加：期初现金及现金等价物余额||8,666,117|5,359,407
六、期末现金及现金等价物余额|七(84(4))|9,240,316|8,666,117
