page|91
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||296,275,510.58|18,360,009.91
结算备付金|||
拆出资金|||
交易性金融资产||174,011,978.08|
衍生金融资产|||
应收票据||70,675,486.92|50,495,557.69
应收账款||177,297,089.10|103,721,777.59
应收款项融资||38,433,768.52|20,329,780.00
page|92
预付款项||30,139,928.36|10,677,792.91
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||624,519.60|791,619.68
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||142,646,183.88|99,234,960.83
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||6,444,640.78|2,757,229.89
流动资产合计||936,549,105.82|306,368,728.50
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||103,662,878.68|70,558,016.85
在建工程||78,671,233.52|29,065,280.36
生产性生物资产|||
油气资产|||
使用权资产||129,466,938.91|
无形资产||10,319,386.75|8,085,892.85
开发支出|||
商誉|||
长期待摊费用|||345,507.54
递延所得税资产||4,912,037.92|3,547,916.50
其他非流动资产||17,133,284.70|6,827,603.45
非流动资产合计||344,165,760.48|118,430,217.55
资产总计||1,280,714,866.30|424,798,946.05
流动负债：|||
短期借款||38,361,122.21|56,952,541.10
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||32,926,272.98|
应付账款||170,629,427.52|107,038,347.15
预收款项|||
合同负债||2,444,987.59|1,274,011.56
卖出回购金融资产款|||
吸收存款及同业存放|||
page|93
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||10,672,067.20|6,902,652.70
应交税费||3,376,591.54|2,254,289.80
其他应付款||20,205,382.99|162,773.08
其中：应付利息|||
应付股利||19,994,146.80|
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||5,444,914.98|
其他流动负债||245,706.32|140,446.31
流动负债合计||284,306,473.33|174,725,061.70
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||97,835,574.96|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||22,069,880.81|17,712,985.67
递延所得税负债|||
其他非流动负债|||
非流动负债合计||119,905,455.77|17,712,985.67
负债合计||404,211,929.10|192,438,047.37
所有者权益（或股东权益）：|||
实收资本（或股本）||98,493,334.00|73,870,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||640,322,205.73|68,141,250.40
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||18,051,744.60|11,065,154.18
一般风险准备|||
未分配利润||119,635,652.87|77,786,998.94
归属于母公司所有者权益（或股东权益）合计||876,502,937.20|230,863,403.52
少数股东权益|||1,497,495.16
所有者权益（或股东权益）合计||876,502,937.20|232,360,898.68
负债和所有者权益（或股东权益）总计||1,280,714,866.30|424,798,946.05
