page|70
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,537,956,929.23|7,150,849,492.16
page|71
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||164,558,360.60|
收到其他与经营活动有关的现金|七|701,385,947.91|1,836,262,602.06
经营活动现金流入小计||6,403,901,237.74|8,987,112,094.22
购买商品、接受劳务支付的现金||3,998,680,645.33|1,566,297,381.45
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||86,188,567.98|72,476,529.93
支付的各项税费||714,303,784.70|2,495,522,822.72
支付其他与经营活动有关的现金|七|523,003,345.56|1,584,418,112.53
经营活动现金流出小计||5,322,176,343.57|5,718,714,846.63
经营活动产生的现金流量净额||1,081,724,894.17|3,268,397,247.59
二、投资活动产生的现金流量：|||
收回投资收到的现金||11,169,019,485.05|8,015,860,970.46
取得投资收益收到的现金||107,345,299.38|156,171,784.50
处置固定资产、无形资产和其他长期资产收回的现金净额||40,521.90|70.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||11,276,405,306.33|8,172,032,824.96
购建固定资产、无形资产和其||12,412,049.18|13,425,748.23
page|72
他长期资产支付的现金|||
投资支付的现金||11,777,169,153.68|10,915,190,263.38
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||11,789,581,202.86|10,928,616,011.61
投资活动产生的现金流量净额||-513,175,896.53|-2,756,583,186.65
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||4,708,200,000.00|8,329,490,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||4,708,200,000.00|8,329,490,000.00
偿还债务支付的现金||4,514,280,000.00|7,191,380,000.00
分配股利、利润或偿付利息支付的现金||675,533,030.77|727,905,748.17
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七|1,652,000.00|4,772,400.00
筹资活动现金流出小计||5,191,465,030.77|7,924,058,148.17
筹资活动产生的现金流量净额||-483,265,030.77|405,431,851.83
四、汇率变动对现金及现金等价物的影响||-43,497.86|-136,790.71
五、现金及现金等价物净增加额||85,240,469.01|917,109,122.06
加：期初现金及现金等价物余额||2,077,057,029.78|1,159,947,907.72
六、期末现金及现金等价物余额||2,162,297,498.79|2,077,057,029.78
