page|166
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||2,172,215,593.71|1,925,094,169.41
交易性金融资产||502,537,671.23|501,479,452.05
应收票据||3,299,085.64|28,685,336.23
应收账款||1,779,463,402.02|1,589,657,670.17
应收款项融资||277,562,345.53|379,231,951.15
预付款项||364,618,162.94|258,933,868.53
其他应收款||42,620,080.47|30,470,360.67
存货||714,056,543.15|802,497,973.40
合同资产||2,411,986,048.07|1,364,948,953.45
其他流动资产||6,350,209.23|2,828,378.97
流动资产合计||8,274,709,141.99|6,883,828,114.03
非流动资产：|||
其他非流动金融资产||542,065.58|920,890.07
固定资产||792,479,433.71|815,791,975.62
在建工程||115,621,468.96|1,349,206.18
使用权资产||461,941,182.98|
无形资产||262,497,376.96|273,287,215.32
开发支出||147,743.36|
长期待摊费用||541,213.07|301,624.86
递延所得税资产||74,041,675.22|75,258,381.10
其他非流动资产||682,965,928.08|730,592,307.14
非流动资产合计||2,390,778,087.92|1,897,501,600.29
资产总计||10,665,487,229.91|8,781,329,714.32
流动负债：|||
短期借款||281,411,820.38|284,205,378.11
应付票据||490,176,521.42|444,590,479.68
应付账款||4,384,328,704.30|3,072,351,572.10
合同负债||618,727,107.89|932,140,714.21
应付职工薪酬||33,266,280.77|17,188,634.21
应交税费||163,094,878.70|55,762,112.13
其他应付款||131,825,802.87|106,634,232.44
应付股利||100,000.00|
一年内到期的非流动负债||222,963,679.12|
其他流动负债||74,308,158.69|114,489,393.50
流动负债合计||6,400,102,954.14|5,027,362,516.38
非流动负债：|||
租赁负债||207,807,719.64|
预计负债||36,984,501.79|19,221,039.04
递延收益|||5,335,205.13
递延所得税负债||55,501.60|114,359.18
page|167
非流动负债合计||244,847,723.03|24,670,603.35
负债合计||6,644,950,677.17|5,052,033,119.73
所有者权益（或股东权益）：|||
实收资本（或股本）||1,167,010,000.00|1,155,000,000.00
资本公积||1,242,694,845.53|1,220,083,800.42
减：库存股||31,466,200.00|
专项储备||12,406,468.08|12,846,544.46
盈余公积||181,072,108.65|157,663,249.22
未分配利润||1,402,542,348.13|1,152,714,293.86
归属于母公司所有者权益（或股东权益）合计||3,974,259,570.39|3,698,307,887.96
少数股东权益||46,276,982.35|30,988,706.63
所有者权益（或股东权益）合计||4,020,536,552.74|3,729,296,594.59
负债和所有者权益（或股东权益）总计||10,665,487,229.91|8,781,329,714.32
