page|170
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||8,908,575,348.73  8,680,781,768.32
收到的税费返还||5,369,275.87|41,761,973.59
收到其他与经营活动有关的现金||149,471,956.48|175,354,781.95
经营活动现金流入小计|||9,063,416,581.08  8,897,898,523.86
购买商品、接受劳务支付的现金|||7,375,621,645.93  7,459,474,527.81
支付给职工及为职工支付的现金||490,334,584.42|457,237,592.61
支付的各项税费||220,664,967.94|204,056,976.22
支付其他与经营活动有关的现金||319,482,816.51|298,115,946.05
经营活动现金流出小计|||8,406,104,014.80  8,418,885,042.69
经营活动产生的现金流量净额||657,312,566.28|479,013,481.17
二、投资活动产生的现金流量：|||
收回投资收到的现金|||2,500,000,000.00  3,000,000,000.00
取得投资收益收到的现金||14,065,263.34|14,953,424.64
处置固定资产、无形资产和其他长期资产收回的现金净额||438,350.00|416,783.89
投资活动现金流入小计|||2,514,503,613.34  3,015,370,208.53
购建固定资产、无形资产和其他长期资产支付的现金||259,611,144.41|35,557,073.22
投资支付的现金|||2,500,000,000.00  3,000,000,000.00
投资活动现金流出小计|||2,759,611,144.41  3,035,557,073.22
投资活动产生的现金流量净额||-245,107,531.07|-20,186,864.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||46,986,200.00|
取得借款收到的现金||359,500,000.00|589,205,378.11
筹资活动现金流入小计||406,486,200.00|589,205,378.11
偿还债务支付的现金||413,980,943.80|689,500,000.00
分配股利、利润或偿付利息支付的现金||41,224,682.49|49,229,547.59
其中：子公司支付给少数股东的股利、利润||685,318.99|
支付其他与筹资活动有关的现金||123,229,174.75|577,898.34
筹资活动现金流出小计||578,434,801.04|739,307,445.93
筹资活动产生的现金流量净额||-171,948,601.04|-150,102,067.82
四、汇率变动对现金及现金等价物的影响|||
page|171
五、现金及现金等价物净增加额||240,256,434.17|308,724,548.66
加：期初现金及现金等价物余额|||1,894,878,021.76  1,586,153,473.10
六、期末现金及现金等价物余额|||2,135,134,455.93  1,894,878,021.76
page|172
六、期末现金及现金等价物余额|||1,798,481,656.90  1,541,409,986.64
