page|63
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金||707,946,738.26|104,403,381.25
结算备付金|||
拆出资金|||
交易性金融资产|||
衍生金融资产|||
应收票据|||54,145,130.43
应收账款||83,222,723.09|86,142,015.38
应收款项融资||86,271,697.80|
预付款项||3,433,919.53|4,181,447.86
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||8,797.95|122,607.95
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||77,986,578.68|73,595,448.97
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||5,601,093.09|3,652,958.78
流动资产合计||964,471,548.40|326,242,990.62
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
page|64
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||187,289,682.20|192,914,541.96
在建工程||71,806,179.99|32,550,396.78
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||13,995,299.67|14,375,905.30
开发支出|||
商誉|||
长期待摊费用||3,698,027.87|1,264,929.35
递延所得税资产||2,816,120.75|2,277,493.16
其他非流动资产||2,365,625.42|4,144,321.70
非流动资产合计||281,970,935.90|247,527,588.25
资产总计||1,246,442,484.30|573,770,578.87
流动负债：|||
短期借款|||20,100,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||71,306,214.26|73,648,975.64
预收款项|||4,328,598.48
合同负债||10,793,759.21|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||16,954,090.61|11,977,814.93
应交税费||10,991,287.41|7,256,797.09
其他应付款||1,364,715.07|423,121.68
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||1,000,000.00
其他流动负债||1,057,330.25|
流动负债合计||112,467,396.81|118,735,307.82
非流动负债：|||
保险合同准备金|||
长期借款|||8,800,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
page|65
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
递延所得税负债|||
其他非流动负债|||
非流动负债合计|||8,800,000.00
负债合计||112,467,396.81|127,535,307.82
所有者权益（或股东权益）：|||
实收资本（或股本）||184,000,000.00|138,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||583,770,701.91|69,637,999.37
减：库存股|||
其他综合收益|||
专项储备||367,579.07|319,378.70
盈余公积||40,870,584.44|28,551,589.57
一般风险准备|||
未分配利润||324,966,222.07|209,726,303.41
归属于母公司所有者权益（或股东权益）合计||1,133,975,087.49|446,235,271.05
少数股东权益|||
所有者权益（或股东权益）合计||1,133,975,087.49|446,235,271.05
负债和所有者权益（或股东权益）总计||1,246,442,484.30|573,770,578.87
