page|69
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的||2,157,052,363.17|2,348,055,267.87
page|70
现金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||16,796,106.88|17,500,882.48
收到其他与经营活动有关的现金|七、78|55,742,228.66|87,957,089.46
经营活动现金流入小计||2,229,590,698.71|2,453,513,239.81
购买商品、接受劳务支付的现金||1,103,238,707.16|1,155,784,580.36
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||272,328,116.49|258,450,562.45
支付的各项税费||546,371,068.91|582,153,255.76
支付其他与经营活动有关的现金|七、78|207,668,443.42|180,626,611.17
经营活动现金流出小计||2,129,606,335.98|2,177,015,009.74
经 营 活动 产生 的 现金 流量净额||99,984,362.73|276,498,230.07
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||5,701,673.29|
处置固定资产、无形资产和其他长期资产收回的现金净额||16,775,989.11|807,965.74
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||22,477,662.40|807,965.74
page|71
购建固定资产、无形资产和其他长期资产支付的现金||145,865,904.11|457,371,543.96
投资支付的现金|||200,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||145,865,904.11|657,371,543.96
投 资 活动 产生 的 现金 流量净额||-123,388,241.71|-656,563,578.22
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||2,000,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||2,000,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||195,890,622.80|199,551,735.07
其中：子公司支付给少数股东的股利、利润||2,760,000.00|4,600,000.00
支付其他与筹资活动有关的现金|七、78|591,954.37|
筹资活动现金流出小计||196,482,577.17|199,551,735.07
筹 资 活动 产生 的 现金 流量净额||-196,482,577.17|-197,551,735.07
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-219,886,456.15|-577,617,083.22
加：期初现金及现金等价物余额||1,247,241,004.12|1,824,858,087.34
六、期末现金及现金等价物余额||1,027,354,547.97|1,247,241,004.12
