page|70
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,521,351,958.37|5,476,315,571.92
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
page|71
收到其他与经营活动有关的现金|七、78|386,302,016.72|410,139,616.22
经营活动现金流入小计||5,907,653,975.09|5,886,455,188.14
购买商品、接受劳务支付的现金||4,019,792,810.41|4,023,527,165.68
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||506,174,308.11|485,370,523.85
支付的各项税费||156,509,578.63|169,970,653.06
支付其他与经营活动有关的现金|七、78|466,530,883.89|794,552,734.13
经营活动现金流出小计||5,149,007,581.04|5,473,421,076.72
经营活动产生的现金流量净额||758,646,394.05|413,034,111.42
二、投资活动产生的现金流量：|||
收回投资收到的现金||902,520,000.00|768,000,000.00
取得投资收益收到的现金||1,712,754.45|2,601,047.14
处置固定资产、无形资产和其他长期资产收回的现金净额||5,137,924.00|809,976.27
处置子公司及其他营业单位收到的现金净额||25.65|
收到其他与投资活动有关的现金|七、78|20,000,000.00|5,746,700.00
投资活动现金流入小计||929,370,704.10|777,157,723.41
购建固定资产、无形资产和其他长期资产支付的现金||306,548,678.58|347,905,165.12
投资支付的现金||862,000,000.00|776,280,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78||
投资活动现金流出小计||1,168,548,678.58|1,124,185,165.12
投资活动产生的现金流量净额||-239,177,974.48|-347,027,441.71
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||100,000.00|1,700,000.00
其中：子公司吸收少数股东投资收到的现金||100,000.00|1,700,000.00
取得借款收到的现金||1,377,118,303.00|1,242,873,102.51
收到其他与筹资活动有关的现金|七、78|178,329,210.53|330,719,811.95
筹资活动现金流入小计||1,555,547,513.53|1,575,292,914.46
偿还债务支付的现金||1,710,614,499.82|1,149,062,420.86
分配股利、利润或偿付利息支付的现金||35,913,000.66|101,049,745.80
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78|720,285,099.73|369,764,035.54
筹资活动现金流出小计||2,466,812,600.21|1,619,876,202.20
筹资活动产生的现金流量净额||-911,265,086.68|-44,583,287.74
四、汇率变动对现金及现金等价物的影响||42.52|-419.38
page|72
五、现金及现金等价物净增加额|七、79|-391,796,624.59|21,422,962.59
加：期初现金及现金等价物余额|七、79|673,560,448.90|652,137,486.31
六、期末现金及现金等价物余额|七、79|281,763,824.31|673,560,448.90
