page|92
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,218,242,019.78|1,128,044,867.83
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|46,451,459.36|42,978,989.26
收到其他与经营活动有关的现金|25,641,880.07|16,325,435.84
经营活动现金流入小计|1,290,335,359.21|1,187,349,292.93
购买商品、接受劳务支付的现金|840,679,686.59|770,152,356.29
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
page|93
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|255,174,736.32|235,331,214.62
支付的各项税费|52,428,613.90|32,500,629.37
支付其他与经营活动有关的现金|117,611,483.55|103,507,670.29
经营活动现金流出小计|1,265,894,520.36|1,141,491,870.57
经营活动产生的现金流量净额|24,440,838.85|45,857,422.36
二、投资活动产生的现金流量：||
收回投资收到的现金|345,000,000.00|1,310,930,000.00
取得投资收益收到的现金|2,954,319.56|8,997,498.50
处置固定资产、无形资产和其他长期资产收回的现金净额|295,215.81|47,539.37
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|348,249,535.37|1,319,975,037.87
购建固定资产、无形资产和其他长期资产支付的现金|98,863,936.89|154,524,244.44
投资支付的现金|685,000,000.00|1,099,769,148.69
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|25,560,260.79|
支付其他与投资活动有关的现金||
投资活动现金流出小计|809,424,197.68|1,254,293,393.13
投资活动产生的现金流量净额|-461,174,662.31|65,681,644.74
三、筹资活动产生的现金流量：||
吸收投资收到的现金|482,708,157.26|29,280,222.00
其中：子公司吸收少数股东投资收到的现金|11,000,000.00|
取得借款收到的现金|400,451,680.00|184,105,440.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|883,159,837.26|213,385,662.00
偿还债务支付的现金|209,549,100.56|241,345,529.57
分配股利、利润或偿付利息支付的现金|34,486,901.90|25,902,642.83
page|94
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|3,393,941.33|10,796,010.00
筹资活动现金流出小计|247,429,943.79|278,044,182.40
筹资活动产生的现金流量净额|635,729,893.47|-64,658,520.40
四、汇率变动对现金及现金等价物的影响|-1,249,225.77|-1,159,876.78
五、现金及现金等价物净增加额|197,746,844.24|45,720,669.92
加：期初现金及现金等价物余额|203,634,296.22|157,913,626.30
六、期末现金及现金等价物余额|401,381,140.46|203,634,296.22
