page|98
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,704,708,209.55|1,474,493,720.57
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|111,815,919.34|76,720,103.22
收到其他与经营活动有关的现金|156,389,528.84|140,851,351.23
page|99
经营活动现金流入小计|1,972,913,657.73|1,692,065,175.02
购买商品、接受劳务支付的现金|598,304,747.81|614,554,826.13
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|571,309,225.99|427,600,640.74
支付的各项税费|195,098,853.47|219,898,872.20
支付其他与经营活动有关的现金|374,899,909.31|306,116,308.77
经营活动现金流出小计|1,739,612,736.58|1,568,170,647.84
经营活动产生的现金流量净额|233,300,921.15|123,894,527.18
二、投资活动产生的现金流量：||
收回投资收到的现金|4,425,690.07|19,250,135.00
取得投资收益收到的现金|889,760.00|6,375,000.00
处置固定资产、无形资产和其他长期资产收回的现金净额|261,185.31|325,073.68
处置子公司及其他营业单位收到的现金净额|711,202.76|
收到其他与投资活动有关的现金||
投资活动现金流入小计|6,287,838.14|25,950,208.68
购建固定资产、无形资产和其他长期资产支付的现金|191,742,450.36|167,190,591.16
投资支付的现金|53,712,500.00|40,600,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|19,205,200.00|68,456,478.45
支付其他与投资活动有关的现金|3,300,000.00|
投资活动现金流出小计|267,960,150.36|276,247,069.61
投资活动产生的现金流量净额|-261,672,312.22|-250,296,860.93
三、筹资活动产生的现金流量：||
吸收投资收到的现金|201,084,074.05|234,831,873.82
page|100
其中：子公司吸收少数股东投资收到的现金|63,809,000.00|133,924,200.00
取得借款收到的现金|254,000,000.00|176,135,000.00
收到其他与筹资活动有关的现金|30,154,850.15|17,372,297.77
筹资活动现金流入小计|485,238,924.20|428,339,171.59
偿还债务支付的现金|181,135,000.00|215,000,000.00
分配股利、利润或偿付利息支付的现金|41,055,332.93|34,882,862.58
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|36,809,698.05|21,695,336.12
筹资活动现金流出小计|259,000,030.98|271,578,198.70
筹资活动产生的现金流量净额|226,238,893.22|156,760,972.89
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|197,867,502.15|30,358,639.14
加：期初现金及现金等价物余额|506,635,516.51|476,276,877.37
六、期末现金及现金等价物余额|704,503,018.66|506,635,516.51
